as_of_date,method,positions,weight_sum,maximum_weight,minimum_positive_weight,maximum_sector_weight,concentration_hhi,effective_positions,one_way_turnover,two_way_turnover
2023-03-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.20130221130221132,0.041375825087987254,24.16870232493158,0.32183046683046684,0.6436609336609337
2023-04-28,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.20562653562653566,0.041375825087987254,24.16870232493158,0.18267813267813268,0.36535626535626536
2023-05-31,full_ensemble,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.1772604422604423,0.04137582508798726,24.168702324931576,0.2991277641277642,0.5982555282555284
2023-06-30,full_ensemble,25,1.0,0.04998696113978159,0.027287514644797124,0.19697817969459874,0.041374579124645136,24.16943014664628,0.19348550587890986,0.3869710117578197
2023-07-31,full_ensemble,25,0.9999999999999998,0.04998824107234189,0.027287038985631572,0.22507782296551126,0.04137481472578427,24.169292518349636,0.19238011417076314,0.3847602283415263
2023-08-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.23939803439803442,0.04137582508798726,24.168702324931576,0.27209925329433593,0.5441985065886719
2023-09-29,full_ensemble,25,1.0000000000000002,0.04999221845588253,0.027286675474977568,0.22508174822992288,0.041374997644209405,24.169185666164115,0.25130529367653803,0.5026105873530761
2023-10-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.2077764127764128,0.04137582508798726,24.168702324931576,0.33371635347584544,0.6674327069516909
2023-11-30,full_ensemble,25,1.0000000000000002,0.05000000000000002,0.026280761492029098,0.2443584584429655,0.04142675035126168,24.138992113088698,0.31318528255147976,0.6263705651029595
2023-12-29,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.2077886977886978,0.04137582508798725,24.168702324931584,0.17063614345304487,0.34127228690608974
2024-01-31,full_ensemble,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.23614250614250615,0.041375825087987254,24.16870232493158,0.18592137592137592,0.37184275184275184
2024-02-29,full_ensemble,25,1.0,0.05000000000000002,0.026280761492029098,0.247376567094877,0.04142675035126167,24.1389921130887,0.16305149741769465,0.3261029948353893
2024-03-28,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.20130221130221132,0.04137582508798726,24.168702324931576,0.18336050131824785,0.3667210026364957
2024-04-30,full_ensemble,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.18915233415233418,0.04137582508798726,24.168702324931576,0.29130221130221134,0.5826044226044227
2024-05-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.19373464373464375,0.041375825087987254,24.16870232493158,0.1794226044226044,0.3588452088452088
2024-06-28,full_ensemble,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.15130221130221133,0.041375825087987254,24.16870232493158,0.18915233415233418,0.37830466830466836
2024-07-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.18482800982800984,0.04137582508798726,24.168702324931576,0.20212530712530713,0.40425061425061426
2024-08-30,full_ensemble,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.1815970515970516,0.041375825087987254,24.16870232493158,0.15996314496314495,0.3199262899262899
2024-09-30,full_ensemble,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.17726044226044227,0.04137582508798726,24.168702324931576,0.10864864864864865,0.2172972972972973
2024-10-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.21428746928746933,0.04137582508798726,24.168702324931576,0.20970515970515974,0.4194103194103195
2024-11-29,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.22617936117936122,0.041375825087987254,24.16870232493158,0.18482800982800981,0.36965601965601963
2024-12-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.17726044226044227,0.04137582508798725,24.168702324931584,0.20754299754299757,0.41508599508599514
2025-01-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.1815847665847666,0.04137582508798726,24.168702324931576,0.21643734643734647,0.43287469287469293
2025-02-28,full_ensemble,25,1.0000000000000002,0.04998643931413414,0.027287276588736913,0.21534518116475063,0.04137469867540207,24.169360309916076,0.25778927605202756,0.5155785521040551
2025-03-31,full_ensemble,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.1948034398034398,0.041375825087987254,24.16870232493158,0.25211493153301756,0.5042298630660351
2025-04-30,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.1904791154791155,0.04137582508798726,24.168702324931576,0.25320638820638824,0.5064127764127765
2025-05-30,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.21535626535626537,0.04137582508798726,24.168702324931576,0.17943488943488947,0.35886977886977894
2025-06-30,full_ensemble,25,1.0000000000000002,0.04998971773619434,0.027286811199698217,0.23156664003604907,0.04137492162784497,24.169230071169693,0.16213563039854775,0.3242712607970955
2025-07-31,full_ensemble,25,1.0000000000000002,0.05000000000000001,0.02782555282555282,0.19859950859950862,0.041375240719835324,24.16904367448427,0.3088637987760825,0.617727597552165
2025-08-29,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.23181818181818184,0.04137582508798726,24.168702324931576,0.19753071253071253,0.39506142506142505
2025-09-30,full_ensemble,25,0.9999999999999999,0.05000000000000002,0.028441971383147854,0.25000000000000006,0.04119868445552071,24.272619701719574,0.1335780700486583,0.2671561400973166
2025-10-31,full_ensemble,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.22509828009828012,0.04137582508798726,24.168702324931576,0.19739268680445152,0.39478537360890303
2025-11-28,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.23482800982800986,0.041375825087987254,24.16870232493158,0.1664619164619165,0.332923832923833
2025-12-31,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.22293611793611795,0.04137582508798726,24.168702324931576,0.19782555282555286,0.39565110565110573
2026-01-30,full_ensemble,25,1.0,0.04999721097635246,0.027286195955909438,0.22941437106716459,0.04137523580269917,24.169046546793666,0.18375082702662504,0.3675016540532501
2026-02-27,full_ensemble,25,1.0,0.05000000000000001,0.02728501228501229,0.19805896805896808,0.04137582508798726,24.168702324931576,0.16511576781758117,0.33023153563516233
2026-03-31,full_ensemble,25,1.0000000000000002,0.05,0.02702702702702703,0.25,0.04137084174794827,24.17161357490614,0.27454256395432874,0.5490851279086575
2026-04-30,full_ensemble,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.23615479115479118,0.04137582508798726,24.168702324931576,0.3053533747651396,0.6107067495302791
2026-05-29,full_ensemble,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.23614250614250615,0.04137582508798726,24.168702324931576,0.19025798525798526,0.3805159705159705
2020-01-31,no_fundamentals,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.21103194103194103,0.04137582508798726,24.168702324931576,,
2020-02-28,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.2185872235872236,0.041375825087987254,24.16870232493158,0.30128992628992635,0.6025798525798527
2020-03-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.2274938574938575,0.041375825087987254,24.16870232493158,0.31750614250614256,0.6350122850122851
2020-04-30,no_fundamentals,25,1.0,0.0499889730462067,0.02728756649416603,0.19048055117649848,0.04137454721692581,24.16944878591717,0.11945556858550023,0.23891113717100046
2020-05-29,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.22750614250614254,0.04137582508798726,24.168702324931576,0.14781599802149253,0.29563199604298507
2020-06-30,no_fundamentals,25,1.0,0.05000000000000002,0.026280761492029098,0.23340814115462005,0.04142675035126168,24.138992113088698,0.1891475730208125,0.378295146041625
2020-07-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.18724815724815727,0.04137582508798726,24.168702324931576,0.2048315179301095,0.409663035860219
2020-08-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.19156019656019657,0.041375825087987254,24.16870232493158,0.1880712530712531,0.3761425061425062
2020-09-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.24804668304668306,0.04137582508798726,24.168702324931576,0.21859950859950858,0.43719901719901716
2020-10-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.16754299754299756,0.04137582508798726,24.168702324931576,0.22292383292383297,0.44584766584766594
2020-11-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.19914004914004915,0.04137582508798726,24.168702324931576,0.2796560196560197,0.5593120393120394
2020-12-31,no_fundamentals,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.18375921375921378,0.041375825087987254,24.16870232493158,0.22941031941031942,0.45882063882063884
2021-01-29,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.20020884520884522,0.041375825087987254,24.16870232493158,0.24373464373464374,0.48746928746928747
2021-02-26,no_fundamentals,25,1.0,0.05000000000000002,0.0275,0.25000000000000006,0.04134444850255662,24.187044118829228,0.34796887796887804,0.6959377559377561
2021-03-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.2142874692874693,0.04137582508798726,24.168702324931576,0.21450245700245704,0.4290049140049141
2021-04-30,no_fundamentals,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.22074938574938577,0.041375825087987254,24.16870232493158,0.2523832923832924,0.5047665847665848
2021-05-28,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.20562653562653563,0.041375825087987254,24.16870232493158,0.311007371007371,0.622014742014742
2021-06-30,no_fundamentals,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.2012899262899263,0.041375825087987254,24.16870232493158,0.3218181818181818,0.6436363636363636
2021-07-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.1577886977886978,0.041375825087987254,24.16870232493158,0.24912776412776413,0.49825552825552827
2021-08-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.2220884520884521,0.04137582508798726,24.168702324931576,0.31775184275184276,0.6355036855036855
2021-09-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.17184275184275186,0.041375825087987254,24.16870232493158,0.3253316953316954,0.6506633906633909
2021-10-29,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.1577886977886978,0.041375825087987254,24.16870232493158,0.28830466830466833,0.5766093366093367
2021-11-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.183992628992629,0.04137582508798726,24.168702324931576,0.22726044226044229,0.45452088452088457
2021-12-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.17294840294840297,0.04137582508798726,24.168702324931576,0.20321867321867323,0.40643734643734647
2022-01-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.21211302211302213,0.041375825087987254,24.16870232493158,0.24562653562653566,0.4912530712530713
2022-02-28,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.1631941031941032,0.041375825087987254,24.16870232493158,0.2805036855036856,0.5610073710073712
2022-03-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.16751842751842755,0.041375825087987254,24.16870232493158,0.41557739557739565,0.8311547911547913
2022-04-29,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.17616707616707616,0.041375825087987254,24.16870232493158,0.26104422604422606,0.5220884520884521
2022-05-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.16753071253071256,0.04137582508798726,24.168702324931576,0.1978009828009828,0.3956019656019656
2022-06-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.15886977886977888,0.04137582508798726,24.168702324931576,0.30127764127764134,0.6025552825552827
2022-07-29,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.1826658476658477,0.041375825087987254,24.16870232493158,0.38181818181818183,0.7636363636363637
2022-08-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.17426289926289928,0.04137582508798726,24.168702324931576,0.35993857493857495,0.7198771498771499
2022-09-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.14805896805896807,0.04137582508798726,24.168702324931576,0.3023587223587224,0.6047174447174448
2022-10-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.16751842751842752,0.04137582508798726,24.168702324931576,0.22400491400491399,0.44800982800982797
2022-11-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.1664619164619165,0.04137582508798726,24.168702324931576,0.2567199017199018,0.5134398034398036
2022-12-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.15563882063882065,0.041375825087987254,24.16870232493158,0.21427518427518427,0.42855036855036854
2023-01-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.17401719901719903,0.04137582508798726,24.168702324931576,0.41664619164619165,0.8332923832923833
2023-02-28,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.16535626535626535,0.041375825087987254,24.16870232493158,0.26643734643734646,0.5328746928746929
2023-03-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.14373464373464373,0.04137582508798726,24.168702324931576,0.37749385749385755,0.7549877149877151
2023-04-28,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.16211302211302211,0.04137582508798726,24.168702324931576,0.1696928746928747,0.3393857493857494
2023-05-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.16753071253071256,0.04137582508798726,24.168702324931576,0.22834152334152338,0.45668304668304677
2023-06-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.17401719901719903,0.04137582508798726,24.168702324931576,0.22292383292383294,0.4458476658476659
2023-07-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.16861179361179363,0.04137582508798726,24.168702324931576,0.186990171990172,0.373980343980344
2023-08-31,no_fundamentals,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.1904791154791155,0.04137582508798726,24.168702324931576,0.25343980343980343,0.5068796068796069
2023-09-29,no_fundamentals,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.1718673218673219,0.041375825087987254,24.16870232493158,0.23025798525798527,0.46051597051597054
2023-10-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.16644963144963146,0.041375825087987254,24.16870232493158,0.29912776412776415,0.5982555282555283
2023-11-30,no_fundamentals,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.19264127764127764,0.04137582508798725,24.168702324931584,0.21212530712530714,0.4242506142506143
2023-12-29,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.19372235872235874,0.041375825087987254,24.16870232493158,0.14132678132678136,0.28265356265356273
2024-01-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.19914004914004918,0.041375825087987254,24.16870232493158,0.13135135135135134,0.2627027027027027
2024-02-29,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.17184275184275186,0.04137582508798726,24.168702324931576,0.16294840294840296,0.3258968058968059
2024-03-28,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.18183046683046683,0.04137582508798726,24.168702324931576,0.22401719901719902,0.44803439803439804
2024-04-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.18700245700245705,0.041375825087987254,24.16870232493158,0.22186732186732186,0.4437346437346437
2024-05-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.15996314496314498,0.04137582508798726,24.168702324931576,0.15213759213759215,0.3042751842751843
2024-06-28,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.14373464373464373,0.041375825087987254,24.16870232493158,0.10729729729729731,0.21459459459459462
2024-07-31,no_fundamentals,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.1772727272727273,0.04137582508798726,24.168702324931576,0.23375921375921377,0.46751842751842754
2024-08-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.16862407862407863,0.041375825087987254,24.16870232493158,0.19455773955773958,0.38911547911547917
2024-09-30,no_fundamentals,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.17511056511056514,0.04137582508798726,24.168702324931576,0.1413267813267813,0.2826535626535626
2024-10-31,no_fundamentals,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.17401719901719903,0.041375825087987254,24.16870232493158,0.21859950859950858,0.43719901719901716
2024-11-29,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.1945700245700246,0.04137582508798726,24.168702324931576,0.19565110565110566,0.3913022113022113
2024-12-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.17293611793611793,0.04137582508798726,24.168702324931576,0.25320638820638824,0.5064127764127765
2025-01-31,no_fundamentals,25,1.0,0.04998705428798308,0.027287412746214806,0.18481328628699686,0.04137463498185556,24.169397517066677,0.24455768094824692,0.48911536189649385
2025-02-28,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.15996314496314498,0.041375825087987254,24.16870232493158,0.23806884379319615,0.4761376875863923
2025-03-31,no_fundamentals,25,0.9999999999999999,0.04998925954601322,0.02728736455063437,0.17400972415233176,0.04137465705966852,24.16938462010328,0.2283359286955467,0.4566718573910934
2025-04-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.21320638820638824,0.041375825087987254,24.16870232493158,0.26076735568824294,0.5215347113764859
2025-05-30,no_fundamentals,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.24480343980343983,0.041375825087987254,24.16870232493158,0.20105651105651107,0.40211302211302213
2025-06-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.24804668304668306,0.041375825087987254,24.16870232493158,0.14024570024570027,0.28049140049140053
2025-07-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.24803439803439803,0.041375825087987254,24.16870232493158,0.2237592137592138,0.4475184275184276
2025-08-29,no_fundamentals,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.23074938574938578,0.041375825087987254,24.16870232493158,0.211031941031941,0.422063882063882
2025-09-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.24481572481572483,0.041375825087987254,24.16870232493158,0.1859090909090909,0.3718181818181818
2025-10-31,no_fundamentals,25,1.0,0.049988976871031425,0.02728761662855908,0.17508493015547752,0.04137453324083103,24.169456950226962,0.22834869203563202,0.45669738407126403
2025-11-28,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.20562653562653566,0.041375825087987254,24.16870232493158,0.10108266471419719,0.20216532942839438
2025-12-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.21320638820638824,0.04137582508798726,24.168702324931576,0.13783783783783785,0.2756756756756757
2026-01-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.18159705159705164,0.041375825087987254,24.16870232493158,0.1707739557739558,0.3415479115479116
2026-02-27,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.19480343980343984,0.04137582508798726,24.168702324931576,0.21536855036855038,0.43073710073710075
2026-03-31,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.2088697788697789,0.041375825087987254,24.16870232493158,0.2545331695331695,0.509066339066339
2026-04-30,no_fundamentals,25,1.0,0.05000000000000001,0.02728501228501229,0.21751842751842754,0.04137582508798726,24.168702324931576,0.22509828009828012,0.45019656019656024
2026-05-29,no_fundamentals,25,0.9999999999999999,0.04999483489298763,0.027286634538811354,0.21860016897526766,0.04137501976994765,24.1691727414313,0.14997996134232178,0.29995992268464355
2020-01-31,no_momentum,25,1.0,0.05,0.027729729729729737,0.24999999999999997,0.04129891161431702,24.2137131684926,,
2020-02-28,no_momentum,25,1.0,0.05000000000000002,0.026616052060737524,0.25000000000000006,0.0413994487603578,24.154910993828345,0.28400867678958786,0.5680173535791757
2020-03-31,no_momentum,25,1.0000000000000002,0.05000000000000001,0.02728501228501229,0.23614250614250618,0.04137582508798726,24.168702324931576,0.24813462348169507,0.49626924696339014
2020-04-30,no_momentum,25,1.0,0.05000000000000001,0.02728501228501229,0.19156019656019657,0.041375825087987254,24.16870232493158,0.1915847665847666,0.3831695331695332
2020-05-29,no_momentum,25,1.0,0.05000000000000001,0.02728501228501229,0.22184275184275185,0.04137582508798726,24.168702324931576,0.2023955773955774,0.4047911547911548
2020-06-30,no_momentum,25,1.0,0.05000000000000001,0.02576154125772446,0.25000000000000006,0.041498238075021406,24.097408622317374,0.24794953275869308,0.49589906551738616
2020-07-31,no_momentum,25,1.0,0.05000000000000001,0.02728501228501229,0.23831695331695332,0.041375825087987254,24.16870232493158,0.24619312878854863,0.49238625757709725
2020-08-31,no_momentum,25,1.0,0.05000000000000001,0.02728501228501229,0.21210073710073712,0.04137582508798726,24.168702324931576,0.24183046683046686,0.4836609336609337
2020-09-30,no_momentum,25,1.0,0.05,0.02799682034976153,0.25,0.041290774001346335,24.21848522305234,0.4076087584911114,0.8152175169822228
2020-10-30,no_momentum,25,1.0,0.05000000000000001,0.02728501228501229,0.21320638820638824,0.04137582508798726,24.168702324931576,0.18469118851471794,0.3693823770294359
2020-11-30,no_momentum,25,1.0,0.05000000000000001,0.02728501228501229,0.2415601965601966,0.041375825087987254,24.16870232493158,0.24588452088452087,0.49176904176904174
2020-12-31,no_momentum,25,1.0,0.05000000000000001,0.02728501228501229,0.20130221130221132,0.041375825087987254,24.16870232493158,0.2686117936117936,0.5372235872235872
