scenario,model_name,as_of_date,observations,ic,q1_mean_excess_return,q2_mean_excess_return,q3_mean_excess_return,q4_mean_excess_return,q5_mean_excess_return,top_bottom_spread,top_quintile_precision,top_quintile_turnover
no_fundamentals,core_percentile_ensemble,2025-01-31,50,-0.22657733409770736,0.02238816019252209,-0.0025376072424024955,0.01249816828557836,0.005023310955308868,-0.04327177411160108,-0.06565993430412317,0.1,0.4
no_fundamentals,core_percentile_ensemble,2025-02-28,50,-0.31054439360045816,0.009452147876104499,0.030692558097291656,-0.02397720105864396,0.012890430601657132,-0.031163121367673387,-0.04061526924377788,0.1,0.30000000000000004
no_fundamentals,core_percentile_ensemble,2025-03-31,50,0.09295511547640184,0.01981208875254418,-0.010563256484050742,-0.036906746153771944,-0.0038456223767224353,0.05993994913730738,0.0401278603847632,0.4,0.4
no_fundamentals,core_percentile_ensemble,2025-04-30,50,0.24274015426473308,-0.011339417456249867,-0.016152531483740896,-0.027108016858903294,0.03734348674321464,0.021936465975933996,0.033275883432183864,0.3,0.8
no_fundamentals,core_percentile_ensemble,2025-05-30,50,0.4514998116192351,-0.04130420117637494,-0.035204416923655404,0.04317309289027514,0.008934393578363087,0.027901429307036818,0.06920563048341176,0.4,0.4
no_fundamentals,core_percentile_ensemble,2025-06-30,50,-0.05216389092178452,-0.012336008862926628,-0.012909509196317026,0.03398836502613119,-0.009242582110055497,-0.020590329924096252,-0.008254321061169623,0.2,0.19999999999999996
no_fundamentals,core_percentile_ensemble,2025-07-31,50,-0.02852751926641524,0.015280528651614288,0.01566801106035668,-0.02815760150524187,0.0015015531301426966,0.014794901285020224,-0.00048562736659406476,0.2,0.4
no_fundamentals,core_percentile_ensemble,2025-08-29,50,-0.0793929078844762,0.023387533277245808,0.010686095883884106,-0.0149667197739774,0.05108754443192972,0.008244789976050082,-0.015142743301195727,0.2,0.4
no_fundamentals,core_percentile_ensemble,2025-09-30,50,0.17712886355399715,-0.005043679605067086,0.014229503258700493,-0.003401481148492036,-0.0010630715102570188,0.05717831141738575,0.06222199102245284,0.5,0.30000000000000004
no_fundamentals,core_percentile_ensemble,2025-10-31,50,0.010374141683205907,-0.009082105128101736,-0.012699453406266336,0.02632921934686385,0.007197191695194627,-0.024612856070060418,-0.015530750941958682,0.2,0.5
no_fundamentals,core_percentile_ensemble,2025-11-28,50,0.16051488091344188,-0.013519603872210184,-7.393697996005422e-05,0.016756737846631876,-0.029224919798701832,0.022291655423900814,0.035811259296110995,0.4,0.09999999999999998
no_fundamentals,core_percentile_ensemble,2025-12-31,50,-0.04318482326618732,-0.007077582416226258,-0.024745856890846962,0.007896518014078901,0.016257644549373708,-0.04788635685798013,-0.04080877444175387,0.3,0.5
no_fundamentals,core_percentile_ensemble,2026-01-30,50,-0.05629608555491054,-0.005186038477510835,0.0025588916102400328,0.027395353763391573,-0.01270406500578719,0.010413741681947242,0.015599780159458078,0.3,0.09999999999999998
no_fundamentals,core_percentile_ensemble,2026-02-27,50,0.06421555828284614,0.01456877424230486,-0.002541308415890364,-0.029160087677759527,0.02351071591046633,0.03088967047999567,0.01632089623769081,0.3,0.5
no_fundamentals,core_percentile_ensemble,2026-03-31,50,0.20305033141954817,-0.0396897307977279,0.0702463368218845,-0.009321577882523135,0.0860618743357729,0.05578530984592326,0.09547504064365116,0.2,0.4
no_fundamentals,core_percentile_ensemble,2026-04-30,50,0.0010569810258635644,0.026898217039215834,0.020948419305738007,0.020934306824129712,-0.023600590378891294,0.12441291519676553,0.0975146981575497,0.4,0.5
no_fundamentals,core_percentile_ensemble,2026-05-29,50,-0.04951612585865641,0.012706693057272345,-0.024323227071164587,0.011050301658179917,-0.009351606357613663,-0.02812971456696195,-0.040836407624234294,0.2,0.19999999999999996
no_momentum,core_percentile_ensemble,2020-01-31,50,0.05768907743297574,-0.02056044023514362,0.007858875001794507,0.013780543122252908,0.010772682390345368,0.0069991755931967155,0.027559615828340336,0.2,
no_momentum,core_percentile_ensemble,2020-02-28,50,-0.10078544303332873,0.023439444298631075,-0.02642109222962159,0.030123675108312608,0.053414178219039474,-0.08547914292274977,-0.10891858722138084,0.0,0.4
no_momentum,core_percentile_ensemble,2020-03-31,50,0.17805325826592588,-0.018143089235837174,0.014097228237336324,0.02081475888484352,-0.001635151030682147,0.02818552126555125,0.04632861050138842,0.2,0.30000000000000004
no_momentum,core_percentile_ensemble,2020-04-30,50,0.2643739002150111,0.010295821967209396,-0.010611707455272013,-0.0013894873401291696,0.041341749330882416,0.035565560568840526,0.02526973860163113,0.4,0.5
no_momentum,core_percentile_ensemble,2020-05-29,50,0.19292853455829134,0.005022189283499889,0.026828531537166543,0.006238245554406807,0.02084117452992974,0.04757572960008512,0.04255354031658523,0.4,0.5
no_momentum,core_percentile_ensemble,2020-06-30,50,-0.050386668118740305,0.017020753191308424,-0.013211183383574498,0.04519256825517792,0.04039777037723861,-0.025003822207763936,-0.04202457539907236,0.2,0.30000000000000004
no_momentum,core_percentile_ensemble,2020-07-31,50,-0.1317451580926305,0.01087840330341957,-0.002729232721509334,0.00945101780578217,0.03124582877091232,0.004203301096297907,-0.006675102207121664,0.2,0.4
no_momentum,core_percentile_ensemble,2020-08-31,50,0.22106933467017034,-0.03535046685249427,-0.0340695917371386,-0.013406554090531986,0.01360143051886702,-0.02369847669727624,0.011651990155218027,0.1,0.4
no_momentum,core_percentile_ensemble,2020-09-30,50,0.06316042449185996,-0.018950333921567985,0.016943709979010724,0.025337306003978377,-0.014975816020260935,0.0052937190321132865,0.02424405295368127,0.1,0.5
no_momentum,core_percentile_ensemble,2020-10-30,50,-0.12026608671671409,0.05608405466890156,-0.035077744247458964,0.09671552789911295,0.007319213009036174,0.007322661229765504,-0.048761393439136054,0.1,0.30000000000000004
no_momentum,core_percentile_ensemble,2020-11-30,50,0.018107589379035137,0.023479079489977083,-0.008089657581646903,-0.013818200159038951,0.006653722447713406,0.024112670190770857,0.0006335907007937736,0.3,0.4
no_momentum,core_percentile_ensemble,2020-12-31,50,0.15756732752589048,-0.01693907774549568,-0.006256594878370792,0.02546691898251746,-0.021907919088216765,0.017472822663333533,0.034411900408829216,0.3,0.30000000000000004
no_momentum,core_percentile_ensemble,2021-01-29,50,0.09552396602845102,0.006281623273020065,0.032405754342981354,-0.01463484072183332,0.03340203270564751,0.04989359111837788,0.04361196784535781,0.4,0.30000000000000004
no_momentum,core_percentile_ensemble,2021-02-26,50,-0.3415067724056129,0.0026546304061494607,0.02507274655796845,0.006120367094640045,-0.0317330483724104,-0.05048999562757454,-0.053144626033723996,0.2,0.4
no_momentum,core_percentile_ensemble,2021-03-31,50,-0.10965154791304244,0.046400417174218764,-0.024168328104662982,-0.002723545096746349,-0.0035452740965072117,0.014178078278037454,-0.03222233889618131,0.3,0.19999999999999996
no_momentum,core_percentile_ensemble,2021-04-30,50,0.11330996195625202,-0.010973052321374955,0.001955328673310519,-0.021473164012332114,0.0027532610317918317,0.012873631840413768,0.02384668416178872,0.3,0.19999999999999996
no_momentum,core_percentile_ensemble,2021-05-28,50,0.33157237881368823,-0.014216731713283904,0.0001212554749114525,0.04329947992139138,-0.013415562102669466,0.05733605880012477,0.07155279051340867,0.3,0.30000000000000004
no_momentum,core_percentile_ensemble,2021-06-30,50,0.0008167384353717568,-0.01758553324391494,0.009251081702979846,0.00291663645432958,-0.02233056460142695,-0.0008141918415183081,0.016771341402396632,0.4,0.4
no_momentum,core_percentile_ensemble,2021-07-30,50,0.2980021162426036,-0.013086670477391005,-0.016404372746079577,0.0055416862997368695,-0.0075164900913492925,0.02963320002209181,0.042719870499482816,0.3,0.30000000000000004
no_momentum,core_percentile_ensemble,2021-08-31,50,0.1235350660023299,0.008092050879910495,0.037362071461303145,0.01689363197993391,0.02558281162868544,0.03468355610290702,0.026591505222996525,0.3,0.4
no_momentum,core_percentile_ensemble,2021-09-30,50,0.2421113343751897,-0.020392027668522418,-0.013840361911615006,0.004261685024901663,0.004629406320871654,0.021075236950864808,0.041467264619387226,0.3,0.19999999999999996
no_momentum,core_percentile_ensemble,2021-10-29,50,0.07228279274641151,-0.0001782162529111231,0.018473422575568554,-0.004806881682598419,-0.0024724056324502254,0.06497327896231883,0.06515149521522995,0.4,0.30000000000000004
no_momentum,core_percentile_ensemble,2021-11-30,50,-0.08837656354754549,-0.002029119327757789,0.0021406255860987764,-0.004927625011111403,0.01638358361121277,-0.008981112642592248,-0.006951993314834459,0.2,0.30000000000000004
no_momentum,core_percentile_ensemble,2021-12-31,50,0.011817265608183813,0.012789912852319086,-0.0232154596651314,0.039142927338863376,-0.022655073688403658,0.04230970433764064,0.029519791485321557,0.5,0.30000000000000004
no_momentum,core_percentile_ensemble,2022-01-31,50,-0.11007545191911051,-0.002224684259266696,0.04320791307576912,0.0026808367038987147,0.0015823438970507752,0.0008304669193965108,0.003055151178663207,0.2,0.30000000000000004
no_momentum,core_percentile_ensemble,2022-02-28,50,0.10861316073212847,0.011713756336470982,-0.014104154338388918,-0.03024862245747888,0.003337859656672726,0.032130679865632214,0.020416923529161232,0.4,0.30000000000000004
no_momentum,core_percentile_ensemble,2022-03-31,50,-0.07901626342818076,-0.033859135240150606,0.024968189512724004,-0.01991382671117512,0.025864001003434556,-0.08359561880387294,-0.04973648356372233,0.0,0.4
no_momentum,core_percentile_ensemble,2022-04-29,50,0.24092219714917837,0.00196957857872867,-0.027114733348167754,-0.02090102537471674,0.02729994835066222,0.011896318580174713,0.009926740001446043,0.2,0.19999999999999996
no_momentum,core_percentile_ensemble,2022-05-31,50,-0.112653738431074,0.023439911218217147,-0.015111552128319373,0.010459035080220858,-0.003847103527340656,-0.014695484414552174,-0.03813539563276932,0.1,0.19999999999999996
no_momentum,core_percentile_ensemble,2022-06-30,50,0.27807127365748185,-0.030885061535927395,0.011988064688964184,-0.013828957920561191,-0.0029632533097364243,0.05168033291725545,0.08256539445318284,0.4,0.19999999999999996
no_momentum,core_percentile_ensemble,2022-07-29,50,-0.10823146003531439,-0.010195700949302522,0.03149578194434381,0.0008560014924481219,0.021517629849700605,-0.01208696693876048,-0.0018912659894579579,0.1,0.19999999999999996
no_momentum,core_percentile_ensemble,2022-08-31,50,-0.05844779620745345,0.003483481912776809,0.007749267725386833,-0.0034310846090093603,0.02837700506025852,-0.02518385741250041,-0.02866733932527722,0.1,0.19999999999999996
no_momentum,core_percentile_ensemble,2022-09-30,50,0.0756484171670566,-0.03110183380909921,0.04760470066871103,-0.024379920758296248,-0.030964845366480274,0.024543882009699414,0.055645715818798624,0.2,0.30000000000000004
no_momentum,core_percentile_ensemble,2022-10-31,50,0.4086914765906362,-0.04390655497444573,-0.011295037435184906,-0.022542778681936715,-0.00585702631490288,0.05098837422521285,0.09489492919965858,0.4,0.30000000000000004
no_momentum,core_percentile_ensemble,2022-11-30,50,-0.13824729891956783,-0.00938639858357051,-0.002220190880929618,0.002211480073999772,-0.03362917543649989,-0.0373756021996005,-0.027989203616029988,0.3,0.30000000000000004
no_momentum,core_percentile_ensemble,2022-12-30,50,0.14503692956255468,-0.02914450120531663,0.018249519964084547,0.02606793123297709,0.06739998824674001,0.02366183299300114,0.052806334198317775,0.2,0.5
no_momentum,core_percentile_ensemble,2023-01-31,50,-0.1592410335121368,0.026664976666250284,0.005025207652717178,0.012001217540123177,-0.006018041688859821,0.02253835415756923,-0.0041266225086810555,0.3,0.30000000000000004
no_momentum,core_percentile_ensemble,2023-02-28,50,-0.025599155171984946,0.02342871593764345,-0.013514173157572074,0.0006004358080655026,-0.035487191455231035,0.016751125104891507,-0.006677590832751944,0.3,0.30000000000000004
no_momentum,core_percentile_ensemble,2023-03-31,50,-0.2353026004453399,-0.012447446146093166,0.021527541766660385,0.00419567406117124,-0.012694667306852847,-0.04331005612014752,-0.030862609974054357,0.1,0.5
no_momentum,core_percentile_ensemble,2023-04-28,50,0.19095646596897953,0.03027766495386782,0.007321326693104546,-0.017519822679024456,0.08467769454008342,0.06622250298146182,0.035944838027593996,0.2,0.19999999999999996
no_momentum,core_percentile_ensemble,2023-05-31,50,0.027478204678295533,-0.0005849709570178385,-0.0268381958346935,0.016735777020682362,0.018501808167379473,0.0005316098588947549,0.0011165808159125934,0.2,0.30000000000000004
no_momentum,core_percentile_ensemble,2023-06-30,50,0.3443804133890767,-0.03674574660344489,0.036219650789562165,-0.013632816019419947,0.028161975187564404,0.03866734109973794,0.07541308770318284,0.4,0.30000000000000004
no_momentum,core_percentile_ensemble,2023-07-31,50,-0.23937743690899765,0.0009002630561985803,0.014693266450329544,0.008643839846787649,0.02030234289032936,-0.02635883212917405,-0.027259095185372628,0.1,0.19999999999999996
no_momentum,core_percentile_ensemble,2023-08-31,50,-0.20092706986023104,0.008866566739405867,-0.0037153816290791397,-0.012188219922487819,0.009738770681345798,-0.016013230155841975,-0.024879796895247844,0.0,0.30000000000000004
no_momentum,core_percentile_ensemble,2023-09-29,50,-0.018490058783787656,0.007247965458103289,0.005660078151488279,0.003795563504249333,-0.03261387467481199,0.02004694688892007,0.012798981430816779,0.2,0.09999999999999998
no_momentum,core_percentile_ensemble,2023-10-31,50,0.3949467030838423,-0.03027321941426152,-0.03934940653121917,-0.01810555104530831,0.04109604922700385,0.0119200421716947,0.042193261585956224,0.3,0.5
no_momentum,core_percentile_ensemble,2023-11-30,50,0.19781910477439404,-0.017190988507844795,0.004875957594220192,0.01365387204087074,0.014433507092429932,0.020691094681058463,0.03788208318890326,0.4,0.4
no_momentum,core_percentile_ensemble,2023-12-29,50,-0.16555003475731198,0.019648411954689783,0.003151886741933707,0.01859054709184884,-0.0435883291101971,0.006936583007622454,-0.012711828947067329,0.2,0.30000000000000004
no_momentum,core_percentile_ensemble,2024-01-31,50,0.08013067620598355,0.009692237059540287,0.03335824912178324,0.004260722649675841,-0.02144096674668613,0.02271529485923691,0.013023057799696624,0.3,0.30000000000000004
no_momentum,core_percentile_ensemble,2024-02-29,50,0.09130643875211086,0.011112916879402935,-0.02873591133834641,0.018413745341933685,0.017800206250544393,-0.0031830957393481963,-0.01429601261875113,0.2,0.4
no_momentum,core_percentile_ensemble,2024-03-28,50,0.19671896531052482,-0.036032769799181005,-0.0009678355948962824,-0.00452072652069666,0.02039302864463849,-0.013532941383037822,0.022499828416143182,0.1,0.5
no_momentum,core_percentile_ensemble,2024-04-30,50,0.128761138144576,-0.008066819141107706,0.010724024807588084,0.014164314993905058,0.04063588170040351,0.028818706223400447,0.036885525364508155,0.3,0.19999999999999996
no_momentum,core_percentile_ensemble,2024-05-31,50,0.09754106335031877,0.029105299419829523,-0.011255129144070041,-0.012748159096033985,-0.007548219880066975,0.05776216557621945,0.02865686615638993,0.3,0.09999999999999998
no_momentum,core_percentile_ensemble,2024-06-28,50,0.002545935075759653,-0.011574727553274534,0.010926593912107896,-0.008872453655494151,-0.021039475913233373,0.006679971387355566,0.0182546989406301,0.4,0.30000000000000004
no_momentum,core_percentile_ensemble,2024-07-31,50,-0.0945358533791509,0.008097867712009321,-0.024025135752424508,-0.0039222453508270475,0.0069935900127028,-0.023349233178856853,-0.03144710089086618,0.2,0.6
no_momentum,core_percentile_ensemble,2024-08-30,50,-0.034679028083945504,0.0142021861462574,-0.0063869198224681956,0.03009055353694151,0.0022473617461965744,0.012860524073155844,-0.0013416620731015565,0.3,0.09999999999999998
no_momentum,core_percentile_ensemble,2024-09-30,50,0.17350570365464973,0.0008453440040765648,-0.010123857514673429,-0.007109235124144131,-0.011455753546242498,0.0369418693445991,0.03609652534052254,0.4,0.19999999999999996
no_momentum,core_percentile_ensemble,2024-10-31,50,0.04399510200978838,-0.021692899630759755,-0.011027886658037023,-0.009360875500536537,0.029878885688323965,0.012681323629190288,0.03437422325995004,0.3,0.4
no_momentum,core_percentile_ensemble,2024-11-29,50,0.030785486591075426,0.021385574659384243,-0.023735202955568226,-0.0018977779830159358,0.033539773788579884,0.0473615270233483,0.02597595236396406,0.1,0.30000000000000004
no_momentum,core_percentile_ensemble,2024-12-31,50,0.12358903438466996,-0.010972476618574024,-0.0034365002083032612,-0.015400436121170157,0.004033069623028451,0.007481188056161592,0.018453664674735616,0.4,0.30000000000000004
no_momentum,core_percentile_ensemble,2025-01-31,50,-0.23368952023396158,0.03582040736612567,-0.008866642839881634,0.004185133506990213,0.014866670930568083,-0.05190531088439661,-0.08772571825052228,0.1,0.19999999999999996
no_momentum,core_percentile_ensemble,2025-02-28,50,-0.2812530420638776,0.009452147876104499,0.011531560226763327,-0.0048162031881156305,0.010499985582325334,-0.028772676348341585,-0.038224824224446084,0.1,0.19999999999999996
no_momentum,core_percentile_ensemble,2025-03-31,50,0.07891829906490974,0.004496555148184334,-0.0050274081092145815,-0.005923005768708367,-0.025049677532262327,0.05993994913730736,0.05544339398912303,0.4,0.4
no_momentum,core_percentile_ensemble,2025-04-30,50,0.2762794591950894,-0.018631826324208643,-0.022450433832128837,-0.013293176036397203,0.010915273686209825,0.04814014942677943,0.06677197575098807,0.4,0.7
no_momentum,core_percentile_ensemble,2025-05-30,50,0.47558431173973037,-0.02779347558084607,-0.04720993810339682,0.035427775095467365,-0.008757078256598761,0.051833014521018995,0.07962649010186507,0.5,0.30000000000000004
no_momentum,core_percentile_ensemble,2025-06-30,50,-0.0202253149742051,-0.012336008862926628,-0.009584959405532733,0.020839337246541613,-0.002862152709159993,-0.017146281336186474,-0.004810272473259845,0.2,0.30000000000000004
no_momentum,core_percentile_ensemble,2025-07-31,50,0.13208453791073374,0.007100644976211712,-0.023775825275776062,0.016202851153127095,-0.007732867914904828,0.027292589683234104,0.020191944707022392,0.3,0.4
no_momentum,core_percentile_ensemble,2025-08-29,50,-0.11709613395181669,0.02867925475072961,0.008855333778022589,0.0005736639736218741,-0.0025897413900182187,0.042920732682776463,0.014241477932046852,0.3,0.30000000000000004
no_momentum,core_percentile_ensemble,2025-09-30,50,0.17479646359583573,-0.00640838398218937,-0.004306345515126997,0.018739433582411157,0.0283540303264606,0.025520848000714712,0.03192923198290408,0.4,0.30000000000000004
no_momentum,core_percentile_ensemble,2025-10-31,50,-0.026415004095306525,0.0014223205589792508,-0.016146194849227004,0.00517324727406796,0.010882253115886776,-0.014199629662076996,-0.015621950221056247,0.2,0.30000000000000004
no_momentum,core_percentile_ensemble,2025-11-28,50,0.17771801095650744,-0.013519603872210184,-0.00893912085669123,0.01635389513108141,0.0014694574634019353,0.0008653047540786885,0.014384908626288873,0.2,0.09999999999999998
no_momentum,core_percentile_ensemble,2025-12-31,50,-0.15052111127392273,-0.0017818958959907704,-0.019354259213004467,-0.002271854826464004,0.01580060848042485,-0.04794823214656635,-0.046166336250575576,0.2,0.19999999999999996
no_momentum,core_percentile_ensemble,2026-01-30,50,-0.16147159416175116,0.004335805461008047,0.01805562721020716,0.015785022408635385,-0.023652657029192337,0.007954085521622568,0.003618280060614521,0.3,0.09999999999999998
no_momentum,core_percentile_ensemble,2026-02-27,50,-0.03712419594770872,0.018044194817222727,0.0035692413338814233,-0.022475956411717145,0.022049891881039795,0.016080392918690168,-0.0019638018985325585,0.1,0.19999999999999996
no_momentum,core_percentile_ensemble,2026-03-31,50,0.16667466986794718,0.02146823900043533,-0.012289250511401673,0.05113438536395902,0.03225040058617429,0.07051843788416266,0.04905019888372733,0.2,0.5
no_momentum,core_percentile_ensemble,2026-04-30,50,0.060517280057132486,0.017938059044662856,0.07099973578817267,-0.02705316241473792,-0.017209628032604472,0.1249182636014647,0.10698020455680185,0.4,0.4
no_momentum,core_percentile_ensemble,2026-05-29,50,-0.10014650076873459,0.003230076165130691,-0.0056827817290963315,0.0031580902778190812,0.0401236718003985,-0.07887660979453988,-0.08210668595967056,0.0,0.30000000000000004
