fold_id,test_date,model_name,feature,coefficient_standardized,absolute_coefficient,nonzero_coefficient,selected_alpha,selected_l1_ratio
6,2020-06-30,elastic_net,tech__volatility_60d_sector_neutral,0.0020189030158918927,0.0020189030158918927,True,0.001,0.5
6,2020-06-30,elastic_net,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,False,0.001,0.5
6,2020-06-30,ridge,tech__amihud_illiquidity_20d_sector_neutral,0.0029858581171233103,0.0029858581171233103,True,100.0,
6,2020-06-30,ridge,tech__average_dollar_volume_20d_sector_neutral,0.002196953558183737,0.002196953558183737,True,100.0,
6,2020-06-30,ridge,tech__beta_60d_market_sector_neutral,-0.0008232925792098837,0.0008232925792098837,True,100.0,
6,2020-06-30,ridge,tech__distance_sma_200d_sector_neutral,0.00705161023098982,0.00705161023098982,True,100.0,
6,2020-06-30,ridge,tech__distance_sma_50d_sector_neutral,-0.0051978809933446776,0.0051978809933446776,True,100.0,
6,2020-06-30,ridge,tech__dollar_volume_change_20d_60d_sector_neutral,-0.0011997006538241445,0.0011997006538241445,True,100.0,
6,2020-06-30,ridge,tech__downside_volatility_60d_sector_neutral,-0.00297958118144744,0.00297958118144744,True,100.0,
6,2020-06-30,ridge,tech__max_drawdown_126d_sector_neutral,-0.003178092098393653,0.003178092098393653,True,100.0,
6,2020-06-30,ridge,tech__momentum_12_1_sector_neutral,-0.0011353414525028323,0.0011353414525028323,True,100.0,
6,2020-06-30,ridge,tech__momentum_6_1_sector_neutral,0.001596395565532191,0.001596395565532191,True,100.0,
6,2020-06-30,ridge,tech__positive_day_ratio_60d_sector_neutral,0.0008887973539341973,0.0008887973539341973,True,100.0,
6,2020-06-30,ridge,tech__return_1m_sector_neutral,-0.0003567906648788776,0.0003567906648788776,True,100.0,
6,2020-06-30,ridge,tech__return_1w_sector_neutral,-0.0008960672361544031,0.0008960672361544031,True,100.0,
6,2020-06-30,ridge,tech__return_3m_sector_neutral,0.00045441416921912855,0.00045441416921912855,True,100.0,
6,2020-06-30,ridge,tech__reversal_1m_sector_neutral,0.000356790664878904,0.000356790664878904,True,100.0,
6,2020-06-30,ridge,tech__sma_50_200_spread_sector_neutral,-0.0029970962671176074,0.0029970962671176074,True,100.0,
6,2020-06-30,ridge,tech__volatility_20d_sector_neutral,0.0005299621600935009,0.0005299621600935009,True,100.0,
6,2020-06-30,ridge,tech__volatility_60d_sector_neutral,0.004499334164437902,0.004499334164437902,True,100.0,
6,2020-06-30,ridge,tech__zero_volume_ratio_60d_sector_neutral,0.0,0.0,False,100.0,
7,2020-07-31,elastic_net,tech__amihud_illiquidity_20d_sector_neutral,0.003091154190500705,0.003091154190500705,True,0.0001,0.5
