signal_date,execution_date,strategy_name,pre_trade_nav,post_cost_investable_value,cash_before,cash_after,transaction_cost,transaction_cost_fraction,buy_notional,sell_notional,traded_notional,two_way_turnover,one_way_turnover,holdings_before,holdings_after,maximum_target_weight,maximum_sector_target_weight
2022-02-28,2022-03-01,ridge_top20_equal_weight,1838817.9472900664,1837482.3152984544,-2.426077116979286e-10,-1.496118784416467e-10,1335.6319916119432,0.0007263535759917469,667148.1798101655,668483.8118017777,1335631.991611943,0.7263535759917468,0.36353996478386935,20,20,0.05,0.2
2022-02-28,2022-03-01,universe_equal_weight,1596072.029120998,1595989.3139844977,1.2340990451775724e-09,-8.09832556569745e-09,82.71513650840662,5.182418775546125e-05,41316.210685953745,41398.92582245289,82715.13650840662,0.05182418775546125,0.02593800597160546,50,50,0.02,0.16
2022-03-31,2022-04-01,elastic_net_score_weighted,1948885.3686953674,1947552.6292460323,-5.830088412039913e-09,-1.507942215539515e-09,1332.739449337003,0.0006838470187854979,665703.354943831,667036.094393172,1332739.4493370028,0.6838470187854979,0.34226543290214273,25,25,0.05,0.16634243940624413
2022-03-31,2022-04-01,elastic_net_top20_equal_weight,1988576.3652409364,1987098.7700447133,2.60433807852678e-09,-7.071321306284517e-09,1477.5951962299578,0.0007430417167061784,738058.8005168687,739536.3957130893,1477595.1962299577,0.7430417167061784,0.37189237921143997,20,20,0.05,0.15000000000000002
2022-03-31,2022-04-01,momentum_3m_top20_equal_weight,1692689.4044228913,1691296.9860542116,-1.861167220340576e-09,-5.707534000976011e-09,1392.4183686854117,0.0008226071274783842,695512.9751583653,696905.3935270467,1392418.3686854118,0.8226071274783843,0.4117148673029302,20,20,0.05,0.15000000000000002
2022-03-31,2022-04-01,ridge_top20_equal_weight,1951643.5603321497,1949805.7278125742,-1.496118784416467e-10,-3.847617335850373e-09,1837.8325195791026,0.0009416845150076084,917997.3435297635,919835.1760493391,1837832.5195791025,0.9416845150076084,0.47131309976130714,20,20,0.05,0.2
2022-03-31,2022-04-01,universe_equal_weight,1671974.6162225425,1671882.688673472,-8.09832556569745e-09,9.117783861256612e-09,91.92754906132804,5.4981426254555254e-05,45917.8107561247,46009.738305203326,91927.54906132804,0.05498142625455525,0.027518203840410073,50,50,0.02,0.16
2022-04-29,2022-05-02,elastic_net_score_weighted,1734819.4992621443,1733732.55313707,-1.507942215539515e-09,-7.532662493758835e-09,1086.9461250818224,0.0006265470993057916,542929.5894783734,544016.5356034491,1086946.1250818223,0.6265470993057916,0.31358682320254694,25,25,0.05,0.16805214023116397
2022-04-29,2022-05-02,elastic_net_top20_equal_weight,1792514.724284916,1791426.1681604441,-7.071321306284517e-09,-4.9180925998371094e-09,1088.5561244765117,0.0006072787630298363,543733.7841760166,544822.3403004953,1088556.1244765117,0.6072787630298363,0.30394302089643366,20,20,0.05,0.15000000000000002
2022-04-29,2022-05-02,momentum_3m_top20_equal_weight,1558192.6375996459,1557036.9235269781,-5.707534000976011e-09,7.582684702356346e-09,1155.714072660411,0.0007417016643338513,577279.1792938685,578434.8933665426,1155714.072660411,0.7417016643338513,0.371221682999097,20,20,0.05,0.15000000000000002
2022-04-29,2022-05-02,ridge_top20_equal_weight,1779849.5353450158,1778256.4018363939,-3.847617335850373e-09,2.499291440472007e-09,1593.1335086194485,0.0008950944880352635,795770.1875554114,797363.3210640372,1593133.5086194484,0.8950944880352634,0.44799479126165115,20,20,0.05,0.2
2022-04-29,2022-05-02,universe_equal_weight,1546386.1737631275,1546265.8184459875,9.117783861256612e-09,4.138755116400716e-09,120.35531713585932,7.783005253013541e-05,60117.4809093643,60237.83622649504,120355.31713585932,0.07783005253013542,0.038953941291331125,50,50,0.02,0.16
2022-05-31,2022-06-01,elastic_net_score_weighted,1756916.0365193167,1756193.2955637183,-7.532662493758835e-09,-4.229718797432724e-09,722.7409556026493,0.0004113690925347205,361009.1073235216,361731.84827912756,722740.9556026493,0.41136909253472054,0.20589023081362853,25,25,0.05,0.14552524398545016
2022-05-31,2022-06-01,elastic_net_top20_equal_weight,1821996.220329331,1821156.547198154,-4.9180925998371094e-09,-8.641904969408643e-09,839.6731311851453,0.0004608533880676064,419416.729026982,420256.4021581635,839673.1311851452,0.4608533880676064,0.23065712072783606,20,20,0.05,0.15000000000000002
2022-05-31,2022-06-01,momentum_3m_top20_equal_weight,1541011.7575260676,1539622.2359626035,7.582684702356346e-09,-1.213038558489643e-09,1389.5215634650574,0.0009016943295071209,694066.0209508007,695455.5425142569,1389521.5634650574,0.9016943295071209,0.4512980119183112,20,20,0.05,0.2
2022-05-31,2022-06-01,ridge_top20_equal_weight,1784791.6450552908,1784141.1585178396,2.499291440472007e-09,-3.1226363716996275e-09,650.4865374540472,0.00036446077011633246,324918.0254582993,325568.5119957477,650486.5374540471,0.36446077011633243,0.18241261544322276,20,20,0.05,0.2
2022-05-31,2022-06-01,universe_equal_weight,1558737.4933836537,1558658.643873999,4.138755116400716e-09,6.7846741558241774e-09,78.84950964778197,5.0585496263786003e-05,39385.33006906569,39464.17957871631,78849.50964778198,0.050585496263786,0.025318040880025813,50,50,0.02,0.16
2022-06-30,2022-07-01,elastic_net_score_weighted,1590616.558883918,1589523.2488449165,-4.229718797432724e-09,8.280949259642512e-10,1093.3100390011546,0.0006873498411007951,546108.3644810742,547201.6745200803,1093310.0390011545,0.6873498411007951,0.34401859547094954,25,25,0.05,0.13667656459784788
2022-06-30,2022-07-01,elastic_net_top20_equal_weight,1652197.654730006,1651109.300069202,-8.641904969408643e-09,-1.000444171950221e-09,1088.3546608044526,0.00065873151295709,543633.15307182,544721.5077326323,1088354.6608044526,0.65873151295709,0.32969512223502584,20,20,0.05,0.15000000000000002
2022-06-30,2022-07-01,momentum_3m_top20_equal_weight,1410733.0849594183,1410130.5354962233,-1.213038558489643e-09,-4.365801942185499e-09,602.5494631993936,0.0004271179783216942,300973.45686809876,301576.0063312948,602549.4631993936,0.4271179783216942,0.21377254815000674,20,20,0.05,0.2
2022-06-30,2022-07-01,ridge_top20_equal_weight,1637898.0357852527,1636651.2639017534,-3.1226363716996275e-09,6.630216375924647e-10,1246.77188349868,0.000761202380281837,622762.555807589,624009.3276910911,1246771.8834986798,0.7612023802818371,0.3809817913310606,20,20,0.05,0.15000000000000002
2022-06-30,2022-07-01,universe_equal_weight,1428221.7154639214,1428127.2461981736,6.7846741558241774e-09,-7.296861781469488e-09,94.46926575511223,6.614467819124728e-05,47187.39824468559,47281.86751042664,94469.26575511222,0.06614467819124728,0.03310541143471434,50,50,0.02,0.16
2022-07-29,2022-08-01,elastic_net_score_weighted,1744516.003712729,1743104.7979340013,8.280949259642512e-10,6.730033419444226e-09,1411.2057787210435,0.0008089382818602265,704897.2864711583,706308.4922498853,1411205.7787210436,0.8089382818602265,0.4048736100710451,25,25,0.05,0.19999999999999998
2022-07-29,2022-08-01,elastic_net_top20_equal_weight,1829459.6821543165,1827959.1302770479,-1.000444171950221e-09,3.6795881896978244e-09,1500.5518772649104,0.0008202158767980642,749525.6626938204,751026.2145710898,1500551.8772649104,0.8202158767980641,0.4105180463374323,20,20,0.05,0.2
2022-07-29,2022-08-01,momentum_3m_top20_equal_weight,1505726.6848196222,1504198.3006993248,-4.365801942185499e-09,-3.5922766983276233e-09,1528.3841203009777,0.0010150475087609076,763427.8680903377,764956.2522106398,1528384.1203009777,1.0150475087609074,0.5080312781348345,20,20,0.05,0.15000000000000002
2022-07-29,2022-08-01,ridge_top20_equal_weight,1813439.9103255433,1811952.4981194716,6.630216375924647e-10,3.161858330713585e-09,1487.412206068267,0.0008202158767980635,742962.3969310981,744449.8091371693,1487412.206068267,0.8202158767980635,0.41051804633743166,20,20,0.05,0.2
2022-07-29,2022-08-01,universe_equal_weight,1548416.019249042,1548336.1279659488,-7.296861781469488e-09,-8.75289174473437e-09,79.89128310223887,5.159548991296597e-05,39905.69590956923,39985.58719266965,79891.28310223887,0.05159548991296597,0.025823542701438884,50,50,0.02,0.16
2022-08-31,2022-09-01,elastic_net_score_weighted,1692690.2941202002,1691185.8970720214,6.730033419444226e-09,-8.544020602130331e-09,1504.3970481871386,0.0008887609584652757,751446.3255694832,752950.7226176552,1504397.0481871385,0.8887609584652757,0.44482485971186597,25,25,0.05,0.18023301409796574
2022-08-31,2022-09-01,elastic_net_top20_equal_weight,1771505.789307959,1770008.1967908265,3.6795881896978244e-09,-1.732360033201985e-09,1497.5925171339047,0.0008453782799766865,748047.4623083881,749545.0548255167,1497592.5171339046,0.8453782799766865,0.4231118291283301,20,20,0.05,0.2
2022-08-31,2022-09-01,momentum_3m_top20_equal_weight,1457566.9698489124,1456517.4768122968,-3.5922766983276233e-09,-9.748191587277688e-09,1049.4930366251776,0.0007200307487305131,524221.77179427934,525271.2648308983,1049493.0366251776,0.7200307487305131,0.36037538973961963,20,20,0.05,0.15000000000000002
2022-08-31,2022-09-01,ridge_top20_equal_weight,1755993.4941669987,1754509.0154072505,3.161858330713585e-09,-1.218950274051167e-09,1484.4787597491488,0.0008453782799766864,741497.1404947019,742981.6192544469,1484478.7597491487,0.8453782799766864,0.4231118291283304,20,20,0.05,0.2
2022-08-31,2022-09-01,universe_equal_weight,1502011.6298670815,1501950.404001765,-8.75289174473437e-09,7.550937652922585e-11,61.22586531673458,4.076257739905295e-05,30582.31972570457,30643.545591030008,61225.86531673458,0.040762577399052945,0.0204016699882289,50,50,0.02,0.16
2022-09-30,2022-10-03,elastic_net_score_weighted,1573716.0257253812,1572817.7411465957,-8.544020602130331e-09,9.771156328497455e-09,898.2845787759948,0.000570804747547731,448693.1470986001,449591.43167739466,898284.5787759947,0.5708047475477309,0.2856877761476453,25,25,0.05,0.14429187198979881
2022-09-30,2022-10-03,elastic_net_top20_equal_weight,1651109.3587779873,1649743.8954662285,-1.732360033201985e-09,9.208633855450898e-10,1365.4633117574372,0.0008269974998918537,682048.9242228386,683414.3875345988,1365463.3117574372,0.8269974998918537,0.4139122486958737,20,20,0.05,0.15000000000000002
2022-09-30,2022-10-03,momentum_3m_top20_equal_weight,1352730.4528216703,1351899.4406333342,-9.748191587277688e-09,-2.9899638320785016e-10,831.0121883366453,0.0006143220821289495,415090.58807414956,415921.6002624956,831012.1883366453,0.6143220821289496,0.30746820210554265,20,20,0.05,0.15000000000000002
2022-09-30,2022-10-03,ridge_top20_equal_weight,1636651.3220964523,1635134.351149093,-1.218950274051167e-09,-5.412402970250696e-09,1516.9709473646353,0.0009268748492021418,757726.9882086378,759243.9591559978,1516970.9473646353,0.9268748492021418,0.46390086202567066,20,20,0.05,0.15000000000000002
2022-09-30,2022-10-03,universe_equal_weight,1394451.203088911,1394383.1895259824,7.550937652922585e-11,2.2602222315981635e-09,68.013562926625,4.877443023891056e-05,33972.77468184808,34040.78824477692,68013.562926625,0.048774430238910566,0.024411602334575535,50,50,0.02,0.16
2022-10-31,2022-11-01,elastic_net_score_weighted,1728789.7199544553,1728041.9789401493,9.771156328497455e-09,8.073016033449676e-09,747.7410142981277,0.0004325228254583945,373496.6366419159,374244.3776562118,747741.0142981276,0.43252282545839454,0.21647767414192584,25,25,0.05,0.15289974232063774
2022-10-31,2022-11-01,elastic_net_top20_equal_weight,1821081.0847266635,1820405.5945132747,9.208633855450898e-10,-5.171273187443148e-09,675.4902133937484,0.0003709281366211854,337407.36159018014,338082.85180356825,675490.2133937484,0.3709281366211854,0.18564953237890175,20,20,0.05,0.15000000000000002
2022-10-31,2022-11-01,momentum_3m_top20_equal_weight,1493320.3315312248,1492255.6314625046,-2.9899638320785016e-10,-4.307139533921145e-09,1064.7000687244579,0.0007129750035832787,531817.6843278687,532882.3843965894,1064700.0687244579,0.7129750035832787,0.35684398929342975,20,20,0.05,0.15000000000000002
2022-10-31,2022-11-01,ridge_top20_equal_weight,1797644.8555053729,1796632.0164244128,-5.412402970250696e-09,5.095330379845109e-09,1012.8390809549288,0.0005634255719938568,505913.12093698164,506925.960017947,1012839.0809549288,0.5634255719938568,0.2819944987829282,20,20,0.05,0.15000000000000002
2022-10-31,2022-11-01,universe_equal_weight,1524544.1207506743,1524437.66719128,2.2602222315981635e-09,-3.833861228486057e-09,106.45355939782837,6.982648645511907e-05,53173.552919218404,53280.00647860998,106453.55939782837,0.06982648645511907,0.03494815647078505,50,50,0.02,0.16
2022-11-30,2022-12-01,elastic_net_score_weighted,1842209.3720059295,1841304.5933800284,8.073016033449676e-09,-1.4711076801177114e-09,904.7786259025611,0.0004911377825189183,451936.9236383339,452841.7022642272,904778.6259025611,0.4911377825189182,0.24581446015071606,25,25,0.05,0.15
2022-11-30,2022-12-01,elastic_net_top20_equal_weight,1926655.3819422813,1925598.322567723,-5.171273187443148e-09,1.3124008546583354e-09,1057.0593745567285,0.0005486499477094321,528001.1575910827,529058.2169656457,1057059.3745567284,0.548649947709432,0.2745992988285723,20,20,0.05,0.15000000000000002
2022-11-30,2022-12-01,momentum_3m_top20_equal_weight,1571169.6772910566,1570058.4544972396,-4.307139533921145e-09,-3.235527401557192e-10,1111.2227938171452,0.0007072582992647032,555055.785511662,556167.0083054831,1111222.7938171453,0.7072582992647032,0.3539827787819852,20,20,0.05,0.25
2022-11-30,2022-12-01,ridge_top20_equal_weight,1910646.6343548468,1909578.8943444246,5.095330379845109e-09,5.5001692089717835e-09,1067.7400104166886,0.0005588369880740528,533336.1352031359,534403.8752135527,1067740.0104166886,0.5588369880740528,0.27969791253106346,20,20,0.05,0.15000000000000002
2022-11-30,2022-12-01,universe_equal_weight,1628435.4906464294,1628357.2331668213,-3.833861228486057e-09,3.166917394992197e-09,78.25747960465918,4.80568496904927e-05,39089.61106252374,39167.868542135446,78257.47960465918,0.048056849690492696,0.02405245327009376,50,50,0.02,0.16
2022-12-30,2023-01-03,elastic_net_score_weighted,1735026.673643228,1734300.4637139381,-1.4711076801177114e-09,2.516458152967971e-09,726.2099292874783,0.0004185583658852776,362741.8596790936,363468.06960838474,726209.9292874783,0.4185583658852776,0.2094884621255825,25,25,0.05,0.14576844233315997
2022-12-30,2023-01-03,elastic_net_top20_equal_weight,1810152.5500374748,1809497.2168957596,1.3124008546583354e-09,-6.290292731137015e-10,655.3331417158948,0.0003620319965310812,327338.90428709064,327994.2374288043,655333.1417158948,0.36203199653108115,0.18119701426380552,20,20,0.05,0.15000000000000002
2022-12-30,2023-01-03,momentum_3m_top20_equal_weight,1532381.7772530518,1531588.692641165,-3.235527401557192e-10,-4.264961717126425e-09,793.0846118909116,0.000517550276088897,396145.7636395123,396938.84825139923,793084.6118909116,0.517550276088897,0.25903391318249164,20,20,0.05,0.2
2022-12-30,2023-01-03,ridge_top20_equal_weight,1790922.0847719074,1789573.968114943,5.5001692089717835e-09,2.9397142498055473e-09,1348.1166569614722,0.0007527500321897973,673384.2701522568,674732.3868092155,1348116.6569614722,0.7527500321897973,0.3767513911109928,20,20,0.05,0.25
2022-12-30,2023-01-03,universe_equal_weight,1552639.2737188863,1552560.7981199808,3.166917394992197e-09,4.634117090063228e-09,78.47559890060141,5.0543355581001384e-05,39198.56165084959,39277.03724975182,78475.59890060141,0.05054335558100139,0.025296949468291717,50,50,0.02,0.16
2023-01-31,2023-02-01,elastic_net_score_weighted,1899827.7586612736,1899197.7854679506,2.516458152967971e-09,-2.818410393956583e-09,629.9731933258253,0.00033159489877637125,314671.6100662523,315301.58325957286,629973.1933258253,0.3315948987763712,0.16596324683757238,25,25,0.05,0.13902655065561484
2023-01-31,2023-02-01,elastic_net_top20_equal_weight,1968305.3868314691,1967396.6151783136,-6.290292731137015e-10,-1.5400019037770107e-09,908.7716531568706,0.0004617025687359366,453931.4407518571,454840.2124050133,908771.6531568705,0.4617025687359365,0.23108213565233604,20,20,0.05,0.15000000000000002
2023-01-31,2023-02-01,momentum_3m_top20_equal_weight,1582616.4283299535,1581323.730187947,-4.264961717126425e-09,-7.119524525478482e-09,1292.6981420136472,0.000816810769099471,645702.7219358184,646995.420077829,1292698.1420136471,0.816810769099471,0.4088137899342844,20,20,0.05,0.15000000000000002
2023-01-31,2023-02-01,ridge_top20_equal_weight,1957728.3979713803,1956611.3914664653,2.9397142498055473e-09,2.7941950975218788e-09,1117.0065049119291,0.0005705625489569358,557944.7492035086,559061.7557084204,1117006.5049119291,0.5705625489569358,0.2855665557529463,20,20,0.05,0.2
2023-01-31,2023-02-01,universe_equal_weight,1631800.5267811047,1631682.7843757044,4.634117090063228e-09,3.3505500596220372e-09,117.74240539726091,7.215490096054815e-05,58812.33149593256,58930.073901328346,117742.40539726091,0.07215490096054815,0.0361135279307539,50,50,0.02,0.16
2023-02-28,2023-03-01,elastic_net_score_weighted,1866136.7889285274,1865477.0698464492,-2.818410393956583e-09,-1.1744987205020152e-09,659.7190820796053,0.0003535212884680301,329529.6814987621,330189.40058084315,659719.0820796053,0.3535212884680301,0.17693740487824944,25,25,0.05,0.1641515898756989
2023-02-28,2023-03-01,elastic_net_top20_equal_weight,1925928.9244905866,1925228.7790478703,-1.5400019037770107e-09,3.3239757613046095e-09,700.1454427127549,0.0003635364907860996,349722.6486350185,350422.7940777363,700145.4427127548,0.36353649078609956,0.18195001363844415,20,20,0.05,0.15000000000000002
2023-02-28,2023-03-01,momentum_3m_top20_equal_weight,1535929.57898707,1535108.789187441,-7.119524525478482e-09,-1.2190639608888887e-09,820.7897996299984,0.0005343928594508225,409984.5049151813,410805.29471481696,820789.7996299984,0.5343928594508226,0.2674636261551385,20,20,0.05,0.2
2023-02-28,2023-03-01,ridge_top20_equal_weight,1948016.7639641613,1947118.279056453,2.7941950975218788e-09,-6.864979695819784e-09,898.4849077152286,0.00046123058298884256,448793.2114037616,449691.69631146715,898484.9077152286,0.46123058298884256,0.23084590678591324,20,20,0.05,0.15000000000000002
2023-02-28,2023-03-01,universe_equal_weight,1585102.371174041,1585025.6168053169,3.3505500596220372e-09,3.7580889511446e-09,76.75436872054337,4.842234174673119e-05,38338.80717591141,38415.56154463196,76754.36872054337,0.04842234174673119,0.024235382044238963,50,50,0.02,0.16
2023-03-31,2023-04-03,elastic_net_score_weighted,1956061.4651960044,1954577.4980724263,-1.1744987205020152e-09,1.1234533303650096e-09,1483.9671235769463,0.0007586505587789632,741241.5782266834,742725.5453502629,1483967.1235769463,0.7586505587789633,0.37970460466887174,25,25,0.05,0.1588000331307912
2023-03-31,2023-04-03,elastic_net_top20_equal_weight,2016077.3527350263,2014405.873864362,3.3239757613046095e-09,-9.444647730560973e-09,1671.4788706737022,0.0008290747715637799,834903.6959015208,836575.1747721814,1671478.870673702,0.82907477156378,0.41495192316766866,20,20,0.05,0.2
