as_of_date,sector,portfolio_weight,universe_equal_weight,active_weight,positions,component_risk,risk_contribution_share
2024-09-30,Real Estate,0.05,0.02,0.030000000000000002,1,0.006874765607110964,0.04959514267902358
2024-09-30,Utilities,0.05,0.04,0.010000000000000002,1,0.0047155036294949096,0.03401804347574447
2024-10-31,Information Technology,0.25,0.16,0.09,5,0.062107906153395814,0.42464774794978877
2024-10-31,Communication Services,0.15000000000000002,0.08,0.07000000000000002,3,0.020009276920793642,0.13680857895181397
2024-10-31,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.010547215135850056,0.07211402592640401
2024-10-31,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.020789669313401826,0.1421443227010837
2024-10-31,Consumer Staples,0.1,0.1,0.0,2,0.0071015587589502716,0.048555185977018245
2024-10-31,Financials,0.1,0.14,-0.04000000000000001,2,0.010203760340612059,0.06976573704736573
2024-10-31,Energy,0.05,0.06,-0.009999999999999995,1,0.002256534674551974,0.015428508656409002
2024-10-31,Industrials,0.05,0.1,-0.05,1,0.0075046562610740705,0.05131126740179346
2024-10-31,Real Estate,0.05,0.02,0.030000000000000002,1,0.005736894553855363,0.03922462538832326
2024-11-29,Information Technology,0.25,0.16,0.09,5,0.06148930129702142,0.4123366848365949
2024-11-29,Health Care,0.2,0.14,0.06,4,0.011276159688214084,0.07561598856143574
2024-11-29,Communication Services,0.15000000000000002,0.08,0.07000000000000002,3,0.021565566302653005,0.1446149806273774
2024-11-29,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.01910243319663388,0.12809763341698732
2024-11-29,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.020130607904121342,0.1349923962680128
2024-11-29,Energy,0.05,0.06,-0.009999999999999995,1,0.0024828441286905895,0.0166495259402122
2024-11-29,Industrials,0.05,0.1,-0.05,1,0.008171881552100925,0.05479923298841984
2024-11-29,Real Estate,0.05,0.02,0.030000000000000002,1,0.004905219287244453,0.03289355736095962
2024-12-31,Financials,0.2,0.14,0.06,4,0.02837906069466975,0.2058736040649075
2024-12-31,Information Technology,0.2,0.16,0.04000000000000001,4,0.04993118813688174,0.36222177215729806
2024-12-31,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.008896851460332056,0.06454149045576826
2024-12-31,Energy,0.1,0.06,0.04000000000000001,2,0.007375393834421248,0.0535041989735619
2024-12-31,Communication Services,0.05,0.08,-0.03,1,0.00663861051626554,0.04815926389077014
2024-12-31,Consumer Discretionary,0.05,0.12,-0.06999999999999999,1,0.016862164600988338,0.12232521139761317
2024-12-31,Consumer Staples,0.05,0.1,-0.05,1,0.0018563427146838134,0.013466688315141162
2024-12-31,Industrials,0.05,0.1,-0.05,1,0.008097255862959734,0.05874088876579086
2024-12-31,Materials,0.05,0.04,0.010000000000000002,1,0.003193021641233264,0.023163517644592284
2024-12-31,Real Estate,0.05,0.02,0.030000000000000002,1,0.004820286131379557,0.034968376478985784
2024-12-31,Utilities,0.05,0.04,0.010000000000000002,1,0.001796834097249813,0.013034987855571036
2025-01-31,Information Technology,0.2,0.16,0.04000000000000001,4,0.048777728767094186,0.3708659132424662
2025-01-31,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.009442098831829253,0.07178998888841842
2025-01-31,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.022052995189621664,0.16767291974135884
2025-01-31,Consumer Staples,0.1,0.1,0.0,2,0.0026463474836038166,0.020120659593435567
2025-01-31,Energy,0.1,0.06,0.04000000000000001,2,0.007060015370133661,0.05367857655391297
2025-01-31,Financials,0.1,0.14,-0.04000000000000001,2,0.014442887916311709,0.10981189473821854
2025-01-31,Industrials,0.1,0.1,0.0,2,0.012864298876354312,0.09780959613317783
2025-01-31,Communication Services,0.05,0.08,-0.03,1,0.006291644366075458,0.04783651253552198
2025-01-31,Real Estate,0.05,0.02,0.030000000000000002,1,0.005504923781172936,0.04185493332793596
2025-01-31,Utilities,0.05,0.04,0.010000000000000002,1,0.002440952623928147,0.0185590052455539
2025-02-28,Information Technology,0.25,0.16,0.09,5,0.06855180404213768,0.4588568920284098
2025-02-28,Health Care,0.2,0.14,0.06,4,0.01113174750713235,0.07451122746278156
2025-02-28,Communication Services,0.15000000000000002,0.08,0.07000000000000002,3,0.022175753860266923,0.14843515261034382
2025-02-28,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.02248407554190185,0.15049892803619566
2025-02-28,Financials,0.1,0.14,-0.04000000000000001,2,0.012879422389672286,0.08620942674555251
2025-02-28,Consumer Staples,0.05,0.1,-0.05,1,0.00215264925836102,0.01440892711899515
2025-02-28,Energy,0.05,0.06,-0.009999999999999995,1,0.0021196673132800625,0.014188159875530671
2025-02-28,Industrials,0.05,0.1,-0.05,1,0.003303485571779764,0.022112140497364628
2025-02-28,Real Estate,0.05,0.02,0.030000000000000002,1,0.004598309399103232,0.030779145624826622
2025-03-31,Health Care,0.2,0.14,0.06,4,0.013571037545250735,0.09859045515318375
2025-03-31,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.024217414294522597,0.1759339247252881
2025-03-31,Information Technology,0.15000000000000002,0.16,-0.009999999999999981,3,0.04456330650998756,0.32374213521264983
2025-03-31,Communication Services,0.1,0.08,0.020000000000000004,2,0.01642655501379863,0.11933513042088473
2025-03-31,Consumer Staples,0.1,0.1,0.0,2,0.0033344651189730766,0.02422411939218438
2025-03-31,Energy,0.1,0.06,0.04000000000000001,2,0.0067292839548913075,0.04888669460648028
2025-03-31,Consumer Discretionary,0.05,0.12,-0.06999999999999999,1,0.02046160720778925,0.1486488531960167
2025-03-31,Industrials,0.05,0.1,-0.05,1,0.0033792140620105982,0.02454921013391894
2025-03-31,Materials,0.05,0.04,0.010000000000000002,1,0.0035311951483388768,0.025653317644182518
2025-03-31,Utilities,0.05,0.04,0.010000000000000002,1,0.0014365438559858377,0.010436159515210942
2025-04-30,Financials,0.2,0.14,0.06,4,0.04289396044961861,0.1989099130626226
2025-04-30,Information Technology,0.2,0.16,0.04000000000000001,4,0.06290421835622176,0.291702432541865
2025-04-30,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.04496569256387268,0.2085170477364968
2025-04-30,Health Care,0.1,0.14,-0.04000000000000001,2,0.009325949636988462,0.043246737118121846
2025-04-30,Communication Services,0.05,0.08,-0.03,1,0.012291737154277784,0.05699982802049096
2025-04-30,Consumer Staples,0.05,0.1,-0.05,1,0.0061868664866417235,0.028690031465697884
2025-04-30,Energy,0.05,0.06,-0.009999999999999995,1,0.008589154828939159,0.03983003719864911
2025-04-30,Industrials,0.05,0.1,-0.05,1,0.010697291806556217,0.04960599023601052
2025-04-30,Materials,0.05,0.04,0.010000000000000002,1,0.006593567132349137,0.030576003039136337
2025-04-30,Real Estate,0.05,0.02,0.030000000000000002,1,0.008237541660933143,0.03819951989629141
2025-04-30,Utilities,0.05,0.04,0.010000000000000002,1,0.0029591820433713684,0.01372245968461759
2025-05-30,Information Technology,0.25,0.16,0.09,5,0.08088792715582183,0.36274736500813193
2025-05-30,Financials,0.2,0.14,0.06,4,0.0435794669975383,0.1954350590708403
2025-05-30,Communication Services,0.1,0.08,0.020000000000000004,2,0.02178120171166545,0.097679268160707
2025-05-30,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.03370202828583675,0.15113901896096377
2025-05-30,Energy,0.1,0.06,0.04000000000000001,2,0.01720637102972284,0.07716313140724347
2025-05-30,Health Care,0.1,0.14,-0.04000000000000001,2,0.009788654378985996,0.04389788078154401
2025-05-30,Consumer Staples,0.05,0.1,-0.05,1,0.005897967462700554,0.026449832888866865
2025-05-30,Industrials,0.05,0.1,-0.05,1,0.007209403773239211,0.03233105747640588
2025-05-30,Utilities,0.05,0.04,0.010000000000000002,1,0.0029339253784703,0.013157386245296896
2025-06-30,Information Technology,0.25,0.16,0.09,5,0.08051742295786266,0.35929267574268786
2025-06-30,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.04822622221738711,0.21519973919824065
2025-06-30,Communication Services,0.1,0.08,0.020000000000000004,2,0.023300318255001812,0.10397294627619841
2025-06-30,Financials,0.1,0.14,-0.04000000000000001,2,0.022134749154515826,0.09877183047427104
2025-06-30,Health Care,0.1,0.14,-0.04000000000000001,2,0.010238362805434654,0.0456866182802962
2025-06-30,Industrials,0.1,0.1,0.0,2,0.01276756769708495,0.05697268233500513
2025-06-30,Consumer Staples,0.05,0.1,-0.05,1,0.005971219020581731,0.02664535426665613
2025-06-30,Energy,0.05,0.06,-0.009999999999999995,1,0.008969238383712478,0.040023407852292504
2025-06-30,Real Estate,0.05,0.02,0.030000000000000002,1,0.008667057988836217,0.038674989104602424
2025-06-30,Utilities,0.05,0.04,0.010000000000000002,1,0.003307658726895317,0.014759756469749509
2025-07-31,Information Technology,0.2,0.16,0.04000000000000001,4,0.05996408817376325,0.2940356488222963
2025-07-31,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.020538093939586242,0.10070914043752262
2025-07-31,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.03370773084528226,0.16528683769357289
2025-07-31,Consumer Staples,0.1,0.1,0.0,2,0.008057193512556592,0.03950868251821351
2025-07-31,Energy,0.1,0.06,0.04000000000000001,2,0.01803445011824123,0.08843245020759907
2025-07-31,Financials,0.1,0.14,-0.04000000000000001,2,0.02325716568051011,0.11404218773109817
2025-07-31,Industrials,0.1,0.1,0.0,2,0.015915301511866122,0.07804114343710765
2025-07-31,Communication Services,0.05,0.08,-0.03,1,0.01145213354525098,0.056155869620157145
2025-07-31,Real Estate,0.05,0.02,0.030000000000000002,1,0.009216742514746168,0.045194564745123414
2025-07-31,Utilities,0.05,0.04,0.010000000000000002,1,0.0037918557360937417,0.018593474787309477
2025-08-29,Information Technology,0.2,0.16,0.04000000000000001,4,0.05708998312557771,0.2787584566125303
2025-08-29,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.04423084963764034,0.21596999516585064
2025-08-29,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.02002457095662419,0.09777579513236495
2025-08-29,Communication Services,0.1,0.08,0.020000000000000004,2,0.021688571505994785,0.1059007620626342
2025-08-29,Financials,0.1,0.14,-0.04000000000000001,2,0.022824617417462147,0.11144783683098766
2025-08-29,Consumer Staples,0.05,0.1,-0.05,1,0.002482505889030415,0.012121557447922841
2025-08-29,Energy,0.05,0.06,-0.009999999999999995,1,0.007942596667725533,0.03878203963943789
2025-08-29,Industrials,0.05,0.1,-0.05,1,0.008175704208952776,0.03992025504710956
2025-08-29,Materials,0.05,0.04,0.010000000000000002,1,0.007907061805153062,0.03860853033177439
2025-08-29,Real Estate,0.05,0.02,0.030000000000000002,1,0.008915072822460983,0.04353043746940833
2025-08-29,Utilities,0.05,0.04,0.010000000000000002,1,0.003519367142608889,0.017184334259979287
2025-09-30,Information Technology,0.30000000000000004,0.16,0.14000000000000004,6,0.08428049911332912,0.4109332148000183
2025-09-30,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.03181054182359809,0.15510121977949032
2025-09-30,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.01971425232950137,0.09612236724235916
2025-09-30,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.03170083902038205,0.15456633298987224
2025-09-30,Industrials,0.1,0.1,0.0,2,0.012960653279651992,0.06319330063475481
2025-09-30,Communication Services,0.05,0.08,-0.03,1,0.011416785980225668,0.05566574254893012
2025-09-30,Consumer Staples,0.05,0.1,-0.05,1,0.0022505270462559067,0.010973075905361692
2025-09-30,Energy,0.05,0.06,-0.009999999999999995,1,0.007804365731350581,0.03805237431195736
2025-09-30,Utilities,0.05,0.04,0.010000000000000002,1,0.0031569041636100408,0.015392371787255709
2025-10-31,Information Technology,0.25,0.16,0.09,5,0.07711120840491031,0.3595994664531865
2025-10-31,Industrials,0.15000000000000002,0.1,0.05000000000000002,3,0.023547898205108855,0.10981298057458372
2025-10-31,Communication Services,0.1,0.08,0.020000000000000004,2,0.019571280075284428,0.09126846820922087
2025-10-31,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.03197209735465335,0.14909828788768617
2025-10-31,Energy,0.1,0.06,0.04000000000000001,2,0.018249143010191322,0.08510283038535313
2025-10-31,Financials,0.1,0.14,-0.04000000000000001,2,0.02245935546677271,0.10473668367800648
2025-10-31,Health Care,0.1,0.14,-0.04000000000000001,2,0.010850209852477121,0.05059873596284384
2025-10-31,Materials,0.05,0.04,0.010000000000000002,1,0.007488187485932649,0.034920321965429595
2025-10-31,Utilities,0.05,0.04,0.010000000000000002,1,0.003187001726311067,0.014862224883689748
2025-11-28,Information Technology,0.25,0.16,0.09,5,0.0771176016976976,0.3687928777568291
2025-11-28,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.015203567028935907,0.07270671174071947
2025-11-28,Industrials,0.15000000000000002,0.1,0.05000000000000002,3,0.02326576143120405,0.1112618510240024
2025-11-28,Communication Services,0.1,0.08,0.020000000000000004,2,0.020321126690976257,0.09717997741947401
2025-11-28,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.03181329627694291,0.15213799219140753
2025-11-28,Financials,0.1,0.14,-0.04000000000000001,2,0.02127546127197706,0.10174380965390736
2025-11-28,Consumer Staples,0.05,0.1,-0.05,1,0.005071375174476895,0.024252401573786418
2025-11-28,Energy,0.05,0.06,-0.009999999999999995,1,0.007558640812098282,0.03614703823325935
2025-11-28,Materials,0.05,0.04,0.010000000000000002,1,0.007481333978199719,0.03577734040661426
2025-12-31,Information Technology,0.25,0.16,0.09,5,0.07615930422743201,0.3614138895732597
2025-12-31,Communication Services,0.15000000000000002,0.08,0.07000000000000002,3,0.02950113890266195,0.13999762032767685
2025-12-31,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.031727372908776454,0.15056221121269042
2025-12-31,Consumer Staples,0.1,0.1,0.0,2,0.00917445039899701,0.04353734369075468
2025-12-31,Financials,0.1,0.14,-0.04000000000000001,2,0.021117751679116573,0.10021426601534889
2025-12-31,Health Care,0.1,0.14,-0.04000000000000001,2,0.010777511779693875,0.05114466960712841
2025-12-31,Industrials,0.1,0.1,0.0,2,0.01766825534973824,0.08384468519898089
2025-12-31,Energy,0.05,0.06,-0.009999999999999995,1,0.007232711466064745,0.0343228238444178
2025-12-31,Materials,0.05,0.04,0.010000000000000002,1,0.007367505869648109,0.034962490529742166
2026-01-30,Information Technology,0.25,0.16,0.09,5,0.07319131484759961,0.35412159283543393
2026-01-30,Communication Services,0.15000000000000002,0.08,0.07000000000000002,3,0.029016887101550384,0.14039242635444985
2026-01-30,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.03752100232035868,0.18153789331608364
2026-01-30,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.01376431205422931,0.06659588120635468
2026-01-30,Energy,0.1,0.06,0.04000000000000001,2,0.01802196580044596,0.08719569048005621
2026-01-30,Consumer Staples,0.05,0.1,-0.05,1,0.005186554083351352,0.025094108462839566
2026-01-30,Financials,0.05,0.14,-0.09000000000000001,1,0.011647336454787835,0.05635331659566373
2026-01-30,Industrials,0.05,0.1,-0.05,1,0.010402045371038414,0.0503282238228486
2026-01-30,Materials,0.05,0.04,0.010000000000000002,1,0.007932716253848731,0.038380866926269984
2026-02-27,Consumer Discretionary,0.2,0.12,0.08000000000000002,4,0.04900426751219733,0.2451162267824026
2026-02-27,Information Technology,0.2,0.16,0.04000000000000001,4,0.05712206449741032,0.28572093057285725
2026-02-27,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.02133458468689025,0.1067142345739284
2026-02-27,Communication Services,0.1,0.08,0.020000000000000004,2,0.015512332558111717,0.07759170003493568
2026-02-27,Consumer Staples,0.1,0.1,0.0,2,0.009400524314614682,0.0470208242415021
2026-02-27,Financials,0.1,0.14,-0.04000000000000001,2,0.021434568367531177,0.10721434658014134
2026-02-27,Energy,0.05,0.06,-0.009999999999999995,1,0.007423749312499415,0.037133121510394725
2026-02-27,Industrials,0.05,0.1,-0.05,1,0.010922530383752481,0.0546338017176804
2026-02-27,Materials,0.05,0.04,0.010000000000000002,1,0.007767954507575801,0.03885481398615767
2026-03-31,Information Technology,0.25,0.16,0.09,5,0.06837325513396714,0.38731153940680324
2026-03-31,Health Care,0.2,0.14,0.06,4,0.023375346696849212,0.13241349260884747
2026-03-31,Communication Services,0.1,0.08,0.020000000000000004,2,0.01838355851694278,0.1041366881688061
2026-03-31,Consumer Discretionary,0.1,0.12,-0.01999999999999999,2,0.022470458484684812,0.1272876046317757
2026-03-31,Consumer Staples,0.1,0.1,0.0,2,0.006296767248892379,0.03566907282206127
2026-03-31,Financials,0.1,0.14,-0.04000000000000001,2,0.02050907314354783,0.11617701505464867
2026-03-31,Industrials,0.1,0.1,0.0,2,0.016495534599241385,0.09344166643013052
2026-03-31,Utilities,0.05,0.04,0.010000000000000002,1,0.0006289729929383921,0.0035629208769270776
2026-04-30,Information Technology,0.2,0.16,0.04000000000000001,4,0.03355453081584877,0.24620217351250334
2026-04-30,Communication Services,0.15000000000000002,0.08,0.07000000000000002,3,0.01645279137117145,0.12072029909048536
2026-04-30,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.028058334723218722,0.2058745220402526
2026-04-30,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.021431959031539015,0.1572543191008811
2026-04-30,Industrials,0.15000000000000002,0.1,0.05000000000000002,3,0.019856265710334577,0.1456928664136502
2026-04-30,Health Care,0.1,0.14,-0.04000000000000001,2,0.013939604952506686,0.10228010804406146
2026-04-30,Consumer Staples,0.05,0.1,-0.05,1,0.0013995870755055873,0.010269295133363273
2026-04-30,Energy,0.05,0.06,-0.009999999999999995,1,0.0015954502477304507,0.011706416664803031
2026-05-29,Information Technology,0.2,0.16,0.04000000000000001,4,0.04018058831125559,0.30987430376011543
2026-05-29,Consumer Discretionary,0.15000000000000002,0.12,0.030000000000000027,3,0.024994882894762892,0.19276153635636603
2026-05-29,Financials,0.15000000000000002,0.14,0.010000000000000009,3,0.0200708169399945,0.1547869428142571
2026-05-29,Health Care,0.15000000000000002,0.14,0.010000000000000009,3,0.01464184542519711,0.11291849740351416
2026-05-29,Communication Services,0.1,0.08,0.020000000000000004,2,0.008276569544135947,0.06382923528008341
2026-05-29,Industrials,0.1,0.1,0.0,2,0.01624028481545877,0.12524572589810853
2026-05-29,Consumer Staples,0.05,0.1,-0.05,1,0.0011124467845230364,0.008579234085721206
2026-05-29,Energy,0.05,0.06,-0.009999999999999995,1,0.0007132511831757537,0.00550062164547134
2026-05-29,Materials,0.05,0.04,0.010000000000000002,1,0.003436691562909891,0.026503902756362788
