signal,as_of_date,quintile,observations,mean_target_21d_excess,median_target_21d_excess,mean_target_21d
distance_sma_50d_sector_neutral,2016-05-31,5,10,-0.023491750565369583,-0.012576314323375581,-0.024788003204026653
distance_sma_50d_sector_neutral,2016-06-30,1,10,0.019168136475523713,0.035632179381201334,0.06626401493113707
distance_sma_50d_sector_neutral,2016-06-30,2,10,0.0044521641548876615,0.005503875223331511,0.05154804261050102
distance_sma_50d_sector_neutral,2016-06-30,3,10,-0.0040720232574665395,-0.01702607407287593,0.04302385519814682
distance_sma_50d_sector_neutral,2016-06-30,4,10,-0.027520189082812285,-0.03560911062588312,0.019575689372801075
distance_sma_50d_sector_neutral,2016-06-30,5,10,0.011209848218028017,-0.007674845992327817,0.05830572667364138
distance_sma_50d_sector_neutral,2016-07-29,1,10,0.02056831834211421,0.01265952734913589,0.03130677657576282
distance_sma_50d_sector_neutral,2016-07-29,2,10,-0.0039040692088823103,0.012853666463557012,0.006834389024766296
distance_sma_50d_sector_neutral,2016-07-29,3,10,-0.016619135209941537,-0.01918687028675331,-0.0058806769762929315
distance_sma_50d_sector_neutral,2016-07-29,4,10,0.018052323992515173,0.01666103645268502,0.02879078222616378
distance_sma_50d_sector_neutral,2016-07-29,5,10,-0.012886983564161814,-0.007035694586667973,-0.0021485253305132067
distance_sma_50d_sector_neutral,2016-08-31,1,10,-0.009944498181328787,-0.025325080267328437,-0.005513444030083669
distance_sma_50d_sector_neutral,2016-08-31,2,10,0.007734928531526108,0.0012401664503860488,0.012165982682771226
distance_sma_50d_sector_neutral,2016-08-31,3,10,-0.021081056633978114,-0.006287823234295831,-0.016650002482732996
distance_sma_50d_sector_neutral,2016-08-31,4,10,-0.002054209675682894,0.0009205171196440265,0.002376844475562223
distance_sma_50d_sector_neutral,2016-08-31,5,10,0.02421333773484886,0.02000986188570608,0.028644391886093978
distance_sma_50d_sector_neutral,2016-09-30,1,10,0.004776005820404161,0.004564650495055722,-0.009756432138636306
distance_sma_50d_sector_neutral,2016-09-30,2,10,-0.010019713238479156,-0.0018408615465073108,-0.024552151197519623
distance_sma_50d_sector_neutral,2016-09-30,3,10,-0.0029472267541064802,0.002590445955857057,-0.017479664713146947
distance_sma_50d_sector_neutral,2016-09-30,4,10,0.026688134477324953,0.00948263029275992,0.012155696518284487
distance_sma_50d_sector_neutral,2016-09-30,5,10,0.0019969420307603624,0.0006825069441411258,-0.012535495928280104
distance_sma_50d_sector_neutral,2016-10-31,1,10,0.05008972532385915,0.06035986514579783,0.08025828596527652
distance_sma_50d_sector_neutral,2016-10-31,2,10,-0.06265469746949358,-0.05909266650223527,-0.032486136828076204
distance_sma_50d_sector_neutral,2016-10-31,3,10,-0.009547963500155077,-0.006208743464421573,0.020620597141262298
distance_sma_50d_sector_neutral,2016-10-31,4,10,0.02744613428665409,0.03792431610003055,0.05761469492807146
distance_sma_50d_sector_neutral,2016-10-31,5,10,0.031283233601664275,0.003294553428725977,0.06145179424308165
distance_sma_50d_sector_neutral,2016-11-30,1,10,0.001042053677207988,-0.010430325116905559,0.023316149580369084
distance_sma_50d_sector_neutral,2016-11-30,2,10,0.013721309229811407,-0.0017729141573319396,0.0359954051329725
distance_sma_50d_sector_neutral,2016-11-30,3,10,-0.012605289029394406,0.00029973144944017704,0.00966880687376669
distance_sma_50d_sector_neutral,2016-11-30,4,10,-0.0073736568504827234,-0.006638637359032251,0.014900439052678372
distance_sma_50d_sector_neutral,2016-11-30,5,10,0.03053703229259037,0.02998629780745654,0.05281112819575147
distance_sma_50d_sector_neutral,2016-12-30,1,10,0.017163336090305913,0.026248168204235034,0.039890768443080774
distance_sma_50d_sector_neutral,2016-12-30,2,10,-0.0052618206997951614,0.0027924696426295803,0.017465611652979697
distance_sma_50d_sector_neutral,2016-12-30,3,10,0.017509698326349722,-0.0018611289379635299,0.04023713067912458
distance_sma_50d_sector_neutral,2016-12-30,4,10,-0.018519234710263566,-0.026420132106055372,0.004208197642511291
distance_sma_50d_sector_neutral,2016-12-30,5,10,0.011213682763882637,0.003487579778778005,0.0339411151166575
distance_sma_50d_sector_neutral,2017-01-31,1,10,0.005924483040397455,0.008879231565821377,0.05410087926023539
distance_sma_50d_sector_neutral,2017-01-31,2,10,0.011630885778232125,0.008324502614149965,0.05980728199807006
distance_sma_50d_sector_neutral,2017-01-31,3,10,-0.0003552631081937041,-0.00664222024327088,0.04782113311164423
distance_sma_50d_sector_neutral,2017-01-31,4,10,0.0001223893187843328,0.009725004449731234,0.04829878553862227
distance_sma_50d_sector_neutral,2017-01-31,5,10,-0.017696149592919697,-0.012803426292983255,0.03048024662691824
distance_sma_50d_sector_neutral,2017-02-28,1,10,0.02053895272669254,0.012813231306115558,0.02545901748684737
distance_sma_50d_sector_neutral,2017-02-28,2,10,0.002377026641194835,0.0003303790957613906,0.007297091401349665
distance_sma_50d_sector_neutral,2017-02-28,3,10,-0.01169409757102865,-0.027124376906923653,-0.0067740328108738205
distance_sma_50d_sector_neutral,2017-02-28,4,10,-0.013164605791208817,-0.009677683434188677,-0.008244541031053987
distance_sma_50d_sector_neutral,2017-02-28,5,10,0.010888579633542117,0.008134342737877165,0.015808644393696947
distance_sma_50d_sector_neutral,2017-03-31,1,10,0.004438546933108645,-0.0037246270101707335,0.032657924486187886
distance_sma_50d_sector_neutral,2017-03-31,2,10,-0.01499930413329308,0.007107077582726218,0.01322007341978616
distance_sma_50d_sector_neutral,2017-03-31,3,10,-0.024717622261778417,-0.03187982629682984,0.0035017552913008234
distance_sma_50d_sector_neutral,2017-03-31,4,10,0.021481303085937674,0.02631366042632477,0.04970068063901691
distance_sma_50d_sector_neutral,2017-03-31,5,10,0.00011783129491944599,0.005828063232104719,0.028337208847998684
distance_sma_50d_sector_neutral,2017-04-28,1,10,-0.029385876303081558,-0.035391289704390816,-0.003970853882470116
distance_sma_50d_sector_neutral,2017-04-28,2,10,-0.013094535741868252,0.0006392927379181845,0.012320486678743192
distance_sma_50d_sector_neutral,2017-04-28,3,10,0.023761214614802007,-0.018415539115696433,0.04917623703541345
distance_sma_50d_sector_neutral,2017-04-28,4,10,0.013608971246092949,0.012783954742830006,0.03902399366670439
distance_sma_50d_sector_neutral,2017-04-28,5,10,0.0034964684421778026,0.01188004923230035,0.028911490862789248
distance_sma_50d_sector_neutral,2017-05-31,1,10,0.03919848182116821,0.027259597102563426,0.035015345054949146
distance_sma_50d_sector_neutral,2017-05-31,2,10,0.005026270545536449,-0.009871880157257373,0.0008431337793173843
distance_sma_50d_sector_neutral,2017-05-31,3,10,0.012764835773382744,0.0001868150231928989,0.00858169900716368
distance_sma_50d_sector_neutral,2017-05-31,4,10,-0.0012567802972148433,0.0027280539770710432,-0.005439917063433908
distance_sma_50d_sector_neutral,2017-05-31,5,10,-0.0021661873672597976,0.0009260442094424226,-0.006349324133478862
distance_sma_50d_sector_neutral,2017-06-30,1,10,-0.0037704535229939663,-0.004703681748316146,0.018035984701009887
distance_sma_50d_sector_neutral,2017-06-30,2,10,0.018394917336125183,0.010165970740921626,0.040201355560129035
distance_sma_50d_sector_neutral,2017-06-30,3,10,0.012483905544095808,0.02301206528570865,0.03429034376809966
distance_sma_50d_sector_neutral,2017-06-30,4,10,-0.010685891975406758,-0.015017809665307968,0.011120546248597096
distance_sma_50d_sector_neutral,2017-06-30,5,10,0.005848973704788452,-0.0017385132808307446,0.027655411928792305
distance_sma_50d_sector_neutral,2017-07-31,1,10,0.007281954361226317,0.008002746260719062,0.00663119918091355
distance_sma_50d_sector_neutral,2017-07-31,2,10,-0.004131062046697431,-0.010154872010754101,-0.004781817227010199
distance_sma_50d_sector_neutral,2017-07-31,3,10,-0.004641363633655349,-0.005753507128452462,-0.005292118813968116
distance_sma_50d_sector_neutral,2017-07-31,4,10,0.002450822899443761,0.01851727219907673,0.0018000677191309933
distance_sma_50d_sector_neutral,2017-07-31,5,10,-0.005235751064472627,0.0160930523866335,-0.005886506244785395
distance_sma_50d_sector_neutral,2017-08-31,1,10,0.02046984781365966,0.006388726979265735,0.04147348930862469
distance_sma_50d_sector_neutral,2017-08-31,2,10,-0.0017637679485815072,-0.0028283877968022786,0.019239873546383523
distance_sma_50d_sector_neutral,2017-08-31,3,10,0.028771783114384396,0.03101487866665098,0.04977542460934943
distance_sma_50d_sector_neutral,2017-08-31,4,10,0.018845452661833684,0.009070250053253792,0.039849094156798714
distance_sma_50d_sector_neutral,2017-08-31,5,10,-0.011644900529878544,-0.0065103317876045175,0.009358740965086487
distance_sma_50d_sector_neutral,2017-09-29,1,10,-0.014675672201811884,0.020184354682308503,0.024282061744457784
distance_sma_50d_sector_neutral,2017-09-29,2,10,0.010585757495511605,0.011046406702875933,0.04954349144178127
distance_sma_50d_sector_neutral,2017-09-29,3,10,-0.006890832212014653,-0.014199336492672354,0.03206690173425501
distance_sma_50d_sector_neutral,2017-09-29,4,10,0.01290488767905824,0.019319419592449982,0.05186262162532791
distance_sma_50d_sector_neutral,2017-09-29,5,10,-0.003797684024290748,-0.01310199969290049,0.03516004992197892
distance_sma_50d_sector_neutral,2017-10-31,1,10,0.018310466699234862,0.008879368734011295,0.04734879939072145
distance_sma_50d_sector_neutral,2017-10-31,2,10,0.014043822153948237,-0.0034601988787550386,0.04308215484543483
distance_sma_50d_sector_neutral,2017-10-31,3,10,0.02388351714629654,0.007681719616344673,0.05292184983778313
distance_sma_50d_sector_neutral,2017-10-31,4,10,-0.02043338196107599,-0.019746411322892343,0.008604950730410598
distance_sma_50d_sector_neutral,2017-10-31,5,10,0.012050900354190075,0.007090045573880044,0.04108923304567667
distance_sma_50d_sector_neutral,2017-11-30,1,10,-0.0016293123891097272,-0.004532692067293231,0.019490753514720693
distance_sma_50d_sector_neutral,2017-11-30,2,10,0.005401397542759523,-0.005372198871745337,0.026521463446589944
distance_sma_50d_sector_neutral,2017-11-30,3,10,0.00510484571216886,-2.500642132463593e-05,0.02622491161599928
distance_sma_50d_sector_neutral,2017-11-30,4,10,0.007788927969005488,0.01766500052124309,0.02890899387283591
distance_sma_50d_sector_neutral,2017-11-30,5,10,0.005559649643226505,-0.0009081861839431715,0.026679715547056927
distance_sma_50d_sector_neutral,2017-12-29,1,10,0.007141046920185201,-0.011805836249254464,0.0738038881911623
distance_sma_50d_sector_neutral,2017-12-29,2,10,0.013871593773890478,-0.042427725763442614,0.08053443504486758
distance_sma_50d_sector_neutral,2017-12-29,3,10,-0.009314320218945049,-0.006557125382908313,0.05734852105203205
distance_sma_50d_sector_neutral,2017-12-29,4,10,0.019186784524570878,0.018977267410597465,0.08584962579554797
distance_sma_50d_sector_neutral,2017-12-29,5,10,-0.013725329039767632,-0.015212558893426986,0.052937512231209474
distance_sma_50d_sector_neutral,2018-01-31,1,10,0.005596891289306127,-0.0019370523248549154,-0.046076244773292196
distance_sma_50d_sector_neutral,2018-01-31,2,10,-0.018050260869818303,-0.009259009081733105,-0.06972339693241662
distance_sma_50d_sector_neutral,2018-01-31,3,10,0.005606624040782637,0.001659848744888004,-0.046066512021815685
distance_sma_50d_sector_neutral,2018-01-31,4,10,0.0021380801675662696,-0.007955707745693541,-0.04953505589503206
distance_sma_50d_sector_neutral,2018-01-31,5,10,0.012379059271787628,0.019007217042692537,-0.03929407679081069
distance_sma_50d_sector_neutral,2018-02-28,1,10,-0.009445596881502427,0.00351185088107997,-0.031492870110998605
distance_sma_50d_sector_neutral,2018-02-28,2,10,0.012874376770042984,0.03358468047251617,-0.009172896459453194
distance_sma_50d_sector_neutral,2018-02-28,3,10,-0.003319782088653367,-0.00836055580455436,-0.025367055318149544
distance_sma_50d_sector_neutral,2018-02-28,4,10,-0.021097742292014377,-0.013293596170553978,-0.04314501552151055
distance_sma_50d_sector_neutral,2018-02-28,5,10,-0.007468162438247905,-0.005524960181542027,-0.029515435667744082
distance_sma_50d_sector_neutral,2018-03-29,1,10,0.039634652665604765,0.05055856788141111,0.042602660878322686
distance_sma_50d_sector_neutral,2018-03-29,2,10,-0.012553471116446457,-0.011914685544800185,-0.009585462903728536
distance_sma_50d_sector_neutral,2018-03-29,3,10,-0.028594769938140373,-0.028026261956589305,-0.025626761725422453
distance_sma_50d_sector_neutral,2018-03-29,4,10,0.029195852271566725,0.03859910386536547,0.03216386048428464
distance_sma_50d_sector_neutral,2018-03-29,5,10,0.03285418537110183,0.026947400908552743,0.03582219358381975
distance_sma_50d_sector_neutral,2018-04-30,1,10,0.021440036714374146,0.017557995645810953,0.0571279194974517
distance_sma_50d_sector_neutral,2018-04-30,2,10,-0.0038153560309646894,0.001964873467289352,0.03187252675211286
distance_sma_50d_sector_neutral,2018-04-30,3,10,0.010168799145705797,-0.030113349105407305,0.04585668192878335
distance_sma_50d_sector_neutral,2018-04-30,4,10,0.003713778237657006,0.0038456202058485545,0.03940166102073456
distance_sma_50d_sector_neutral,2018-04-30,5,10,-0.015275296156854712,-0.012277507771528584,0.02041258662622284
distance_sma_50d_sector_neutral,2018-05-31,1,10,-0.0007507693885639322,-0.02282551912700037,0.012488533601205564
distance_sma_50d_sector_neutral,2018-05-31,2,10,-0.002666692083505018,0.00859686960561823,0.01057261090626448
distance_sma_50d_sector_neutral,2018-05-31,3,10,0.00043184124625085253,0.009592838342035281,0.013671144236020349
distance_sma_50d_sector_neutral,2018-05-31,4,10,-0.00016307444145636786,-0.007295870530268811,0.01307622854831313
distance_sma_50d_sector_neutral,2018-05-31,5,10,0.0011786181538001373,0.0,0.014417921143569634
distance_sma_50d_sector_neutral,2018-06-29,1,10,0.018315088935451772,0.02531289243433743,0.06443286024616082
distance_sma_50d_sector_neutral,2018-06-29,2,10,0.007809795163351974,0.006140181740336814,0.053927566474061016
distance_sma_50d_sector_neutral,2018-06-29,3,10,-0.02563442941126277,-0.000515097450748847,0.020483341899446273
distance_sma_50d_sector_neutral,2018-06-29,4,10,0.009455251492322458,-0.011038284301786994,0.0555730228030315
distance_sma_50d_sector_neutral,2018-06-29,5,10,-0.028309058255972484,-0.0012804055143381676,0.01780871305473656
distance_sma_50d_sector_neutral,2018-07-31,1,10,0.017196589440058797,0.013153818353733082,0.04559408248968315
distance_sma_50d_sector_neutral,2018-07-31,2,10,0.015302448163477322,0.007920685045317954,0.04369994121310168
distance_sma_50d_sector_neutral,2018-07-31,3,10,0.010994638642015131,0.0008851620045960962,0.039392131691639486
distance_sma_50d_sector_neutral,2018-07-31,4,10,-0.026472862643420934,-0.019698397021550518,0.0019246304062034204
distance_sma_50d_sector_neutral,2018-07-31,5,10,0.021589096113327565,0.02046059282251167,0.04998658916295192
distance_sma_50d_sector_neutral,2018-08-31,1,10,-0.003789789796729048,-0.025301722270628713,0.01645393668936591
distance_sma_50d_sector_neutral,2018-08-31,2,10,-0.004891998220732418,-0.0012401104474937252,0.015351728265362541
distance_sma_50d_sector_neutral,2018-08-31,3,10,0.009198278900676926,0.005173071229706339,0.029442005386771886
distance_sma_50d_sector_neutral,2018-08-31,4,10,0.0030917846062958666,0.008473643986679047,0.023335511092390827
distance_sma_50d_sector_neutral,2018-08-31,5,10,-0.0036146110332247574,-0.003005586969706431,0.016629115452870203
distance_sma_50d_sector_neutral,2018-09-28,1,10,0.039310068078967766,-0.0035876421214233734,-0.05523758589822429
distance_sma_50d_sector_neutral,2018-09-28,2,10,0.038102224650498104,0.030173788063685758,-0.056445429326693955
distance_sma_50d_sector_neutral,2018-09-28,3,10,0.030345517811730994,0.02245551884204311,-0.06420213616546107
distance_sma_50d_sector_neutral,2018-09-28,4,10,-0.015282490987025842,-0.014932426636523777,-0.1098301449642179
distance_sma_50d_sector_neutral,2018-09-28,5,10,-0.042660824545501255,-0.041853437934182613,-0.13720847852269333
distance_sma_50d_sector_neutral,2018-10-31,1,10,-0.022086669596633756,-0.01977621366133331,0.02037605292058552
distance_sma_50d_sector_neutral,2018-10-31,2,10,-0.008075383040147243,-0.011175406101191054,0.03438733947707203
distance_sma_50d_sector_neutral,2018-10-31,3,10,-0.015332367408633817,0.0020026716322564253,0.02713035510858546
distance_sma_50d_sector_neutral,2018-10-31,4,10,-0.01681857636627292,0.0011375591458359091,0.025644146150946356
distance_sma_50d_sector_neutral,2018-10-31,5,10,-0.01872651403724601,0.008728224172058652,0.023736208479973264
distance_sma_50d_sector_neutral,2018-11-30,1,10,-0.007159282215710783,-0.016411871778453047,-0.11084558550466697
distance_sma_50d_sector_neutral,2018-11-30,2,10,0.01638187539154261,0.018346361250008547,-0.08730442789741356
distance_sma_50d_sector_neutral,2018-11-30,3,10,0.006886851169589892,0.006311296249337461,-0.09679945211936627
distance_sma_50d_sector_neutral,2018-11-30,4,10,-0.009909241277370773,-0.016978753487014442,-0.11359554456632695
distance_sma_50d_sector_neutral,2018-11-30,5,10,0.012097389406979709,0.019280773942622786,-0.09158891388197646
distance_sma_50d_sector_neutral,2018-12-31,1,10,0.03727241694703838,0.028234423135641507,0.10577034420858585
distance_sma_50d_sector_neutral,2018-12-31,2,10,0.05937649596799939,0.023946239152125126,0.12787442322954684
distance_sma_50d_sector_neutral,2018-12-31,3,10,-0.033105951594470606,-0.04003362223775597,0.03539197566707686
distance_sma_50d_sector_neutral,2018-12-31,4,10,-0.007441629594197574,-0.014931012794800469,0.06105629766734989
distance_sma_50d_sector_neutral,2018-12-31,5,10,-0.05823047597585625,-0.023677270250498372,0.010267451285691221
distance_sma_50d_sector_neutral,2019-01-31,1,10,-0.012467347138016394,-0.01470705565767394,0.026733156382291734
distance_sma_50d_sector_neutral,2019-01-31,2,10,-0.005082441278303307,0.00425130000687457,0.034118062242004824
distance_sma_50d_sector_neutral,2019-01-31,3,10,0.020088455101744195,0.02003120613386522,0.05928895862205232
distance_sma_50d_sector_neutral,2019-01-31,4,10,-0.00459887478942087,0.017669335837742772,0.034601628730887256
distance_sma_50d_sector_neutral,2019-01-31,5,10,-0.01501755272224874,-0.014386386955695163,0.024182950798059388
distance_sma_50d_sector_neutral,2019-02-28,1,10,-0.031008658043556236,-0.024829407365745515,-0.0009210065794746924
distance_sma_50d_sector_neutral,2019-02-28,2,10,0.020537176440336834,0.012024846949664547,0.05062482790441838
distance_sma_50d_sector_neutral,2019-02-28,3,10,-0.019672921846450586,-0.021729539849414725,0.010414729617630958
distance_sma_50d_sector_neutral,2019-02-28,4,10,0.017244358109996104,0.025058281209668576,0.04733200957407765
distance_sma_50d_sector_neutral,2019-02-28,5,10,-0.0015475394253552156,0.0,0.028540112038726327
distance_sma_50d_sector_neutral,2019-03-29,1,10,-0.018118590495925548,0.002042070161527132,0.02480720869270072
distance_sma_50d_sector_neutral,2019-03-29,2,10,0.020302722506877913,0.0061039927922034165,0.06322852169550418
distance_sma_50d_sector_neutral,2019-03-29,3,10,0.05025831677495325,0.0031361711673376647,0.09318411596357952
distance_sma_50d_sector_neutral,2019-03-29,4,10,-0.016531021894533003,-0.0012985461939341025,0.026394777294093265
distance_sma_50d_sector_neutral,2019-03-29,5,10,-0.004255501294138231,-0.0015274585123730144,0.03867029789448804
distance_sma_50d_sector_neutral,2019-04-30,1,10,-0.02538855725954353,-0.010464650445227042,-0.07746998329536708
distance_sma_50d_sector_neutral,2019-04-30,2,10,-0.022039739714001916,-0.022947796883105553,-0.07412116574982547
distance_sma_50d_sector_neutral,2019-04-30,3,10,0.015458664790340238,0.02610849162288975,-0.03662276124548332
distance_sma_50d_sector_neutral,2019-04-30,4,10,0.005629476287339952,0.016113416698619376,-0.0464519497484836
distance_sma_50d_sector_neutral,2019-04-30,5,10,-0.015872217471552263,-0.003380824014708017,-0.06795364350737582
distance_sma_50d_sector_neutral,2019-05-31,1,10,0.04890722585292662,0.04622232451801289,0.13790950781027211
distance_sma_50d_sector_neutral,2019-05-31,2,10,-0.02202514704900298,-0.008027476611874751,0.06697713490834252
distance_sma_50d_sector_neutral,2019-05-31,3,10,-0.014985854674360288,-0.008819642741026312,0.07401642728298521
distance_sma_50d_sector_neutral,2019-05-31,4,10,-0.0017839097845168128,-0.004368405972108191,0.08721837217282868
distance_sma_50d_sector_neutral,2019-05-31,5,10,-0.011784388761789333,-0.011883212893125772,0.07721789319555616
distance_sma_50d_sector_neutral,2019-06-28,1,10,0.0012151901803183595,0.002641866258916492,0.037310716997973184
distance_sma_50d_sector_neutral,2019-06-28,2,10,-0.0022188964321695702,0.00358370077827308,0.03387663038548525
distance_sma_50d_sector_neutral,2019-06-28,3,10,-0.021900085990742703,-0.023745420448295862,0.01419544082691212
distance_sma_50d_sector_neutral,2019-06-28,4,10,0.010588327254639896,0.010745358466209942,0.046683854072294716
distance_sma_50d_sector_neutral,2019-06-28,5,10,-0.021443943915423914,-0.014360820527998919,0.014651582902230908
distance_sma_50d_sector_neutral,2019-07-31,1,10,-0.023569238587996443,-0.01873112214660766,-0.03475640088103712
distance_sma_50d_sector_neutral,2019-07-31,2,10,0.012793921160463729,0.029301272081719898,0.0016067588674230527
distance_sma_50d_sector_neutral,2019-07-31,3,10,0.010661649383978112,0.02197623796155429,-0.0005255129090625643
distance_sma_50d_sector_neutral,2019-07-31,4,10,-0.005072490445006772,-0.024685156866797342,-0.01625965273804745
distance_sma_50d_sector_neutral,2019-07-31,5,10,-0.007152777505758212,-0.0021668606492195597,-0.018339939798798888
distance_sma_50d_sector_neutral,2019-08-30,1,10,-0.010488203120691587,-0.008229664605336362,-0.0037643507126769336
distance_sma_50d_sector_neutral,2019-08-30,2,10,0.026211564687445267,0.017097619592915114,0.03293541709545992
distance_sma_50d_sector_neutral,2019-08-30,3,10,-0.00041854219935527626,-0.0008251286661506985,0.006305310208659376
distance_sma_50d_sector_neutral,2019-08-30,4,10,-0.013802988836498109,-0.018485355097295764,-0.007079136428483457
distance_sma_50d_sector_neutral,2019-08-30,5,10,-0.003285672830206654,-0.007489745394695546,0.003438179577807998
distance_sma_50d_sector_neutral,2019-09-30,1,10,0.0036444331115778605,0.00794622812340684,0.01975379643861158
distance_sma_50d_sector_neutral,2019-09-30,2,10,-0.005154272417117434,-0.01642953891789689,0.010955090909916287
distance_sma_50d_sector_neutral,2019-09-30,3,10,0.03980073237091698,0.001057444430410892,0.055910095697950704
distance_sma_50d_sector_neutral,2019-09-30,4,10,0.0034467928482647793,-0.015567462552938949,0.0195561561752985
distance_sma_50d_sector_neutral,2019-09-30,5,10,0.01932332500929721,0.02111022039042365,0.03543268833633093
distance_sma_50d_sector_neutral,2019-10-31,1,10,0.00571796885230681,-0.00012625305395574937,0.03376396984716436
distance_sma_50d_sector_neutral,2019-10-31,2,10,-0.0007275485571620388,0.0,0.027318452437695505
distance_sma_50d_sector_neutral,2019-10-31,3,10,-0.01729429570629838,-0.012321735728080596,0.010751705288559166
distance_sma_50d_sector_neutral,2019-10-31,4,10,0.0008718208342974986,-0.003612361370106676,0.028917821829155043
distance_sma_50d_sector_neutral,2019-10-31,5,10,0.027052925974907095,0.02984554425376329,0.055098926969764636
distance_sma_50d_sector_neutral,2019-11-29,1,10,0.006351567756638077,-0.00538683061303824,0.0335232655864051
distance_sma_50d_sector_neutral,2019-11-29,2,10,0.018980516844301708,0.006637851217271451,0.046152214674068735
distance_sma_50d_sector_neutral,2019-11-29,3,10,-0.010061135367722306,-0.0024772216945994074,0.01711056246204472
distance_sma_50d_sector_neutral,2019-11-29,4,10,-0.0062203496529051215,-0.00584739783719912,0.020951348176861905
distance_sma_50d_sector_neutral,2019-11-29,5,10,0.034729029483574946,0.014213766495569269,0.06190072731334197
distance_sma_50d_sector_neutral,2019-12-31,1,10,-0.015020593369078994,0.0075313421469467845,-0.021608385120912545
distance_sma_50d_sector_neutral,2019-12-31,2,10,-0.0029642520655230654,-0.02714232911610981,-0.009552043817356614
distance_sma_50d_sector_neutral,2019-12-31,3,10,0.02698896668242734,0.025061959864216332,0.02040117493059379
distance_sma_50d_sector_neutral,2019-12-31,4,10,-0.011054267320330335,-0.013772351866488453,-0.017642059072163884
distance_sma_50d_sector_neutral,2019-12-31,5,10,0.06070247308540483,0.03599404342524337,0.05411468133357128
distance_sma_200d_sector_neutral,2014-10-31,1,10,0.0016243128388247375,0.014924896147383127,0.04533637948708073
distance_sma_200d_sector_neutral,2014-10-31,2,10,-0.04084065896068523,-0.039042966744373075,0.0028714076875707706
distance_sma_200d_sector_neutral,2014-10-31,3,10,-0.0009228882562720031,0.003090498160457811,0.042789178391984
distance_sma_200d_sector_neutral,2014-10-31,4,10,-0.001915070165244581,0.0017506168174604708,0.04179699648301142
distance_sma_200d_sector_neutral,2014-10-31,5,10,0.007934081934181658,0.008920403287531853,0.051646148582437656
distance_sma_200d_sector_neutral,2014-11-28,1,10,-0.03459505095927377,-0.040118382583463064,-0.0125456280762534
distance_sma_200d_sector_neutral,2014-11-28,2,10,-0.009619395917267038,-0.0025297852269383636,0.012430026965753327
distance_sma_200d_sector_neutral,2014-11-28,3,10,-0.005880803023812919,0.0008368332604642426,0.016168619859207443
distance_sma_200d_sector_neutral,2014-11-28,4,10,0.0017474368505010162,-0.0005177955593835826,0.02379685973352138
distance_sma_200d_sector_neutral,2014-11-28,5,10,-0.0022758630695451807,0.005168267413438787,0.019773559813475183
distance_sma_200d_sector_neutral,2014-12-31,1,10,0.028677800426794166,-0.004888676386517188,0.01975561340997737
distance_sma_200d_sector_neutral,2014-12-31,2,10,-0.008136976691893782,0.014754686394554017,-0.01705916370871058
distance_sma_200d_sector_neutral,2014-12-31,3,10,-0.020887368867929045,-0.019991380193594477,-0.02980955588474584
distance_sma_200d_sector_neutral,2014-12-31,4,10,0.0025223600013933867,0.007181676515950974,-0.006399827015423409
distance_sma_200d_sector_neutral,2014-12-31,5,10,-0.0038072126343190794,-0.0056469568768185985,-0.012729399651135875
distance_sma_200d_sector_neutral,2015-01-30,1,10,0.007586296030028495,0.007253342598958379,0.068065155856631
distance_sma_200d_sector_neutral,2015-01-30,2,10,-0.013924667186719785,-0.02464432641583625,0.04655419263988272
distance_sma_200d_sector_neutral,2015-01-30,3,10,-0.015907790327099592,-0.010145952416221293,0.044571069499502916
distance_sma_200d_sector_neutral,2015-01-30,4,10,-0.01499312509269638,0.0007738336057616646,0.04548573473390612
distance_sma_200d_sector_neutral,2015-01-30,5,10,0.02359109957839144,0.028392201493319447,0.08406995940499394
distance_sma_200d_sector_neutral,2015-02-27,1,10,-0.013613338249669127,-0.003074927508596337,-0.02333165239385713
distance_sma_200d_sector_neutral,2015-02-27,2,10,-0.0024566080854756646,-0.009304311397257403,-0.012174922229663664
distance_sma_200d_sector_neutral,2015-02-27,3,10,0.018230954027406942,0.008108430820030321,0.008512639883218941
distance_sma_200d_sector_neutral,2015-02-27,4,10,-0.010593735120351023,-0.00014534991452291868,-0.02031204926453902
distance_sma_200d_sector_neutral,2015-02-27,5,10,0.010361854558782158,0.016557077684232313,0.000643540414594157
distance_sma_200d_sector_neutral,2015-03-31,1,10,0.06324458247978851,0.03812781460884124,0.060753675497016026
distance_sma_200d_sector_neutral,2015-03-31,2,10,0.05503858682048875,0.028225519138145694,0.052547679837716244
distance_sma_200d_sector_neutral,2015-03-31,3,10,0.002471346497069593,0.0034110910730825728,-1.956048570289637e-05
distance_sma_200d_sector_neutral,2015-03-31,4,10,0.005453922046172843,-0.01635803457727314,0.002963015063400354
distance_sma_200d_sector_neutral,2015-03-31,5,10,-0.03056715748750364,-0.04035486072459371,-0.03305806447027613
distance_sma_200d_sector_neutral,2015-04-30,1,10,0.0005060091235682185,-0.005648482827889323,0.021642799809052905
distance_sma_200d_sector_neutral,2015-04-30,2,10,-0.023254269641564518,-0.014503854360551793,-0.0021174789560798324
distance_sma_200d_sector_neutral,2015-04-30,3,10,-0.013008608654285958,-0.01059906933352095,0.008128182031198727
distance_sma_200d_sector_neutral,2015-04-30,4,10,0.009312168577771307,0.018257585696913492,0.03044895926325599
distance_sma_200d_sector_neutral,2015-04-30,5,10,0.041276040201701336,0.014486975564977356,0.06241283088718602
