as_of_date,positions,portfolio_value,predicted_volatility,predicted_variance,portfolio_beta_vs_spy,maximum_weight,minimum_weight,concentration_hhi,effective_positions,maximum_sector_weight,maximum_active_sector_weight,maximum_position_adv_fraction,weighted_position_adv_fraction,maximum_liquidation_days,weighted_liquidation_days,risk_contribution_sum,method
2021-06-30,25,1000000.0,0.15631499383726635,0.02443437729834462,1.024002095144556,0.049999001199132954,0.0,0.048661100555309644,20.550295586992952,0.24999900070811173,0.08999900070811173,0.00019592630076494048,6.038190412169466e-05,0.0019592630076494047,0.0006038190412169468,0.15631499383726638,alpha_risk_turnover
2021-07-30,25,1000000.0,0.15043272191787982,0.022630003823622163,0.9847161810085977,0.04999900060118759,0.0,0.048187608899711035,20.752222881222824,0.1999960000483697,0.0399960000483697,0.00017177262055599485,5.642592113113904e-05,0.0017177262055599483,0.0005642592113113903,0.15043272191787985,alpha_risk_turnover
2021-08-31,25,1000000.0,0.15440486010561957,0.02384086082423595,1.02696754955018,0.04999900048861029,0.0,0.04886837018479035,20.463133847488884,0.19999600087343594,0.08271448406474144,0.00019651994317610583,6.763154831784723e-05,0.0019651994317610583,0.0006763154831784722,0.1544048601056196,alpha_risk_turnover
2021-09-30,25,1000000.0,0.14899355960257007,0.022199080803044603,1.0737646917599117,0.049999000252689635,0.0,0.04843490065334405,20.646269250290242,0.2499950003484698,0.0899950003484698,0.00019857348285659264,6.235393839236631e-05,0.0019857348285659262,0.000623539383923663,0.1489935596025701,alpha_risk_turnover
2021-10-29,25,1000000.0,0.13537110265169341,0.018325335433135314,1.0478954727084273,0.049998999986413474,0.0,0.048978305390762894,20.417202923247643,0.24999499923848156,0.08999499923848156,0.00020053429912863187,7.152121036736237e-05,0.0020053429912863185,0.0007152121036736236,0.13537110265169341,alpha_risk_turnover
2021-11-30,25,1000000.0,0.12871084826099596,0.016566482460065125,1.0055155870358834,0.04999900067145684,0.0,0.04926981885030565,20.2964009881639,0.1999960013210697,0.05999600132106969,0.00020077045729297767,5.972388486050041e-05,0.002007704572929777,0.0005972388486050039,0.12871084826099596,alpha_risk_turnover
2021-12-31,25,1000000.0,0.13597528270914436,0.018489277507831733,1.0081402956829288,0.04999900050162599,0.0,0.048524910464642745,20.607972079178616,0.24119740573569,0.10119740573569,0.00019064881963870933,5.5859414567759355e-05,0.0019064881963870932,0.0005585941456775935,0.13597528270914436,alpha_risk_turnover
2022-01-31,25,1000000.0,0.14500524991788127,0.021026522503747206,1.0616623123919406,0.049999000337034596,0.0,0.04863974480130161,20.559318394557856,0.24999900024436453,0.10999900024436451,0.00011769453712905838,4.6461891882501136e-05,0.0011769453712905838,0.00046461891882501117,0.14500524991788125,alpha_risk_turnover
2022-02-28,25,1000000.0,0.15199719689696586,0.02310314786453501,1.0721666702539625,0.04999900109414686,0.0,0.0487719541430974,20.50358689885564,0.2216214310510122,0.08162143105101219,0.00011099005207044791,4.32952453031335e-05,0.0011099005207044791,0.0004329524530313351,0.1519971968969659,alpha_risk_turnover
2022-03-31,25,1000000.0,0.14891031047747022,0.02217428056649658,0.9807903067961008,0.04999900078133844,0.0,0.04765154707663699,20.985677514136547,0.21271400413026054,0.07025633116857118,0.00010579279780640002,4.794998545739579e-05,0.0010579279780640002,0.000479499854573958,0.14891031047747028,alpha_risk_turnover
2022-04-29,25,1000000.0,0.16272110327408895,0.02647815745073672,0.9833153935999325,0.049999000131605735,0.0,0.047732709265068105,20.94999457178985,0.2195845492568934,0.0795845492568934,0.00010589836202939624,4.871415841292062e-05,0.0010589836202939623,0.00048714158412920623,0.16272110327408892,alpha_risk_turnover
2022-05-31,25,1000000.0,0.17357866749810302,0.030129553810417008,0.9392852970370772,0.049999000056852316,0.0,0.047992408497696246,20.83662877740346,0.199995997362459,0.0900010002387146,0.00016044338566802626,5.524973334476192e-05,0.0016044338566802625,0.0005524973334476192,0.17357866749810305,alpha_risk_turnover
2022-06-30,25,1000000.0,0.18465149068036774,0.034096173010481935,0.9052174038238523,0.049999000122636125,0.0,0.04821169760269447,20.74185415002088,0.16958766472679285,0.045873683112872654,0.00012667292786797143,5.962888554342603e-05,0.0012667292786797144,0.00059628885543426,0.18465149068036776,alpha_risk_turnover
2022-07-29,25,1000000.0,0.18843194721728565,0.035506598732097924,0.8943798255468463,0.04999900005205982,0.0,0.04930855915492994,20.28045469464947,0.19999599948649951,0.0599959994864995,0.00011017502420490595,6.200993910305184e-05,0.0011017502420490595,0.0006200993910305186,0.18843194721728568,alpha_risk_turnover
2022-08-31,25,1000000.0,0.1946882376147776,0.03790350986554811,0.9009240631712578,0.04999899999739305,0.0,0.04856753780399244,20.58988462696571,0.19999599969447934,0.07658702336546862,0.00012489147658880243,7.067706909852362e-05,0.0012489147658880243,0.0007067706909852361,0.19468823761477763,alpha_risk_turnover
2022-09-30,25,1000000.0,0.20188533684732485,0.040757689233957825,0.8971751880414978,0.049999001010486585,0.0,0.048132102348645414,20.776154607926514,0.1999960004656598,0.060001999930809624,0.00016864066201252158,7.680611084394812e-05,0.001686406620125216,0.0007680611084394815,0.20188533684732488,alpha_risk_turnover
2022-10-31,25,1000000.0,0.21257021077503233,0.04518609450894167,0.892491753097596,0.04999900039214307,0.0,0.04826216381711163,20.720165050814487,0.18177400088063975,0.08886234102018706,0.00017407976738766236,7.457998401938775e-05,0.0017407976738766234,0.0007457998401938775,0.21257021077503235,alpha_risk_turnover
2022-11-30,25,1000000.0,0.22430008607785748,0.05031052861453428,0.9044503859226309,0.0499990004313369,0.0,0.04999800075813643,20.000799728722452,0.14999700059908197,0.11000099991549059,0.00016817115828166246,7.299545218421098e-05,0.0016817115828166246,0.0007299545218421099,0.22430008607785754,alpha_risk_turnover
2022-12-30,25,1000000.0,0.21892251244659935,0.04792706645593145,0.8725971259496521,0.049998999869593067,0.0,0.049997999794478054,20.000800114216634,0.14999699902502384,0.11000100013040694,0.0001588599053058797,7.607456291316093e-05,0.001588599053058797,0.0007607456291316094,0.21892251244659938,alpha_risk_turnover
2023-01-31,25,1000000.0,0.21595981940058376,0.04663864359553275,0.8606167895526142,0.04999900082211734,0.0,0.049181627300569,20.332796104703732,0.14999700098027463,0.08,0.0001649182971614576,7.575041976626889e-05,0.001649182971614576,0.0007575041976626888,0.2159598194005837,alpha_risk_turnover
2023-02-28,25,1000000.0,0.23418167725227043,0.05484105796068655,0.9727744869068498,0.0499989999934359,0.0,0.04946648800546949,20.215706437243544,0.1991165613001052,0.07911656130010519,0.00016966410293481647,7.056915001662943e-05,0.0016966410293481643,0.0007056915001662944,0.23418167725227043,alpha_risk_turnover
2023-03-31,25,1000000.0,0.2288846682191215,0.05238819134577734,0.9648511212555555,0.04999899997873072,0.0,0.048083813025517896,20.797019559769602,0.19999599962001915,0.06890709327646408,0.00016806920468723246,6.642668492942049e-05,0.0016806920468723245,0.0006642668492942051,0.22888466821912157,alpha_risk_turnover
2023-04-28,25,1000000.0,0.22470656420326718,0.050493039996037034,0.9597370003209111,0.049999000011304695,0.0,0.049998000378925996,20.000799880418757,0.19999600000802148,0.08,0.00013510180897729302,6.260586934354648e-05,0.0013510180897729302,0.0006260586934354648,0.22470656420326726,alpha_risk_turnover
2023-05-31,25,1000000.0,0.20139380211848937,0.04055946353174125,0.9461074808026206,0.04999900030673354,0.0,0.04798478819867366,20.839937770687936,0.19999599992737827,0.06542453635610562,0.00012932694884259033,6.170224803426801e-05,0.0012932694884259033,0.00061702248034268,0.20139380211848942,alpha_risk_turnover
2023-06-30,25,1000000.0,0.2021333139007706,0.04085787658850746,1.0195300611876295,0.04999899980084995,0.0,0.04937463059404572,20.25331608497328,0.2000160133840457,0.08001601338404571,0.0002199576585639581,7.688422090887637e-05,0.0021995765856395806,0.0007688422090887635,0.20213331390077055,alpha_risk_turnover
2023-07-31,25,1000000.0,0.18704114448293982,0.03498438972948797,0.9723578629628857,0.04999900167425384,0.0,0.04949586465885244,20.20370806515748,0.19999600607238782,0.05999600607238781,0.0001661911470970921,6.4099986909553e-05,0.0016619114709709208,0.00064099986909553,0.18704114448293985,alpha_risk_turnover
2023-08-31,25,1000000.0,0.1836392156678802,0.03372336153111421,0.9868702125560889,0.04999900163738051,0.0,0.04999800180362467,20.00079931049372,0.19999600403161813,0.059996004031618116,0.0001486600159853648,6.18575985720689e-05,0.0014866001598536481,0.000618575985720689,0.18363921566788016,alpha_risk_turnover
