as_of_date,method,positions,weight_sum,maximum_weight,minimum_positive_weight,maximum_sector_weight,concentration_hhi,effective_positions,one_way_turnover,two_way_turnover
2020-09-30,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.28,0.56
2020-10-30,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.19999999999999998,0.39999999999999997
2020-11-30,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.16,0.32
2020-12-31,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.23999999999999996,0.4799999999999999
2021-01-29,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.16,0.32
2021-02-26,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.28,0.56
2021-03-31,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.19999999999999998,0.39999999999999997
2021-04-30,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.19999999999999998,0.39999999999999997
2021-05-28,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.28,0.56
2021-06-30,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.36000000000000004,0.7200000000000001
2021-07-30,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.04,0.08
2021-08-31,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.23999999999999996,0.4799999999999999
2021-09-30,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2021-10-29,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.28,0.56
2021-11-30,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.16,0.32
2021-12-31,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2022-01-31,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.19999999999999998,0.39999999999999997
2022-02-28,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.19999999999999998,0.39999999999999997
2022-03-31,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.32,0.64
2022-04-29,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2022-05-31,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.19999999999999998,0.39999999999999997
2022-06-30,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.19999999999999998,0.39999999999999997
2022-07-29,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.28,0.56
2022-08-31,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.32000000000000006,0.6400000000000001
2022-09-30,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.23999999999999994,0.47999999999999987
2022-10-31,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.16,0.32
2022-11-30,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.23999999999999996,0.4799999999999999
2022-12-30,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.19999999999999998,0.39999999999999997
2023-01-31,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.23999999999999996,0.4799999999999999
2023-02-28,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.28,0.56
2023-03-31,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.28,0.56
2023-04-28,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2023-05-31,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.28,0.56
2023-06-30,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2023-07-31,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2023-08-31,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.28,0.56
2023-09-29,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.23999999999999994,0.47999999999999987
2023-10-31,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.28,0.56
2023-11-30,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.28,0.56
2023-12-29,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2024-01-31,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.16,0.32
2024-02-29,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.12000000000000001,0.24000000000000002
2024-03-28,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.12000000000000001,0.24000000000000002
2024-04-30,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.23999999999999996,0.4799999999999999
2024-05-31,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2024-06-28,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.16,0.32
2024-07-31,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.16,0.32
2024-08-30,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.16,0.32
2024-09-30,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.08,0.16
2024-10-31,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2024-11-29,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2024-12-31,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.16,0.32
2025-01-31,top_n_equal_weight,25,1.0,0.04,0.04,0.16,0.04,25.0,0.19999999999999998,0.39999999999999997
2025-02-28,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.23999999999999996,0.4799999999999999
2025-03-31,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.19999999999999998,0.39999999999999997
2025-04-30,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.19999999999999998,0.39999999999999997
2025-05-30,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2025-06-30,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2025-07-31,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.28,0.56
2025-08-29,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.19999999999999998,0.39999999999999997
2025-09-30,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.12000000000000001,0.24000000000000002
2025-10-31,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2025-11-28,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2025-12-31,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2026-01-30,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.16,0.32
2026-02-27,top_n_equal_weight,25,1.0,0.04,0.04,0.2,0.04,25.0,0.12000000000000001,0.24000000000000002
2026-03-31,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.23999999999999994,0.47999999999999987
2026-04-30,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.23999999999999996,0.4799999999999999
2026-05-29,top_n_equal_weight,25,1.0,0.04,0.04,0.24,0.04,25.0,0.16,0.32
