date,strategy_name,portfolio_value,drawdown
2023-01-30,momentum_3m_top20_equal_weight,1573798.4126355238,-0.14105573289994833
2023-01-30,ridge_top20_equal_weight,1939355.956078036,-0.025268350877386547
2023-01-30,spy_buy_and_hold,1298280.8479613094,-0.14783261307645923
2023-01-30,universe_equal_weight,1615736.9490775843,-0.0659456791493701
2023-01-31,elastic_net_score_weighted,1902478.3302210597,-0.03900850598817662
2023-01-31,elastic_net_top20_equal_weight,1971114.818039595,-0.025417818722667462
2023-01-31,momentum_3m_top20_equal_weight,1586823.1218445392,-0.1339471354989673
2023-01-31,ridge_top20_equal_weight,1960857.2515509964,-0.014461673986046475
2023-01-31,spy_buy_and_hold,1317369.891209838,-0.13530292034509583
2023-01-31,universe_equal_weight,1635861.1073085074,-0.05431194324959587
2023-02-01,elastic_net_score_weighted,1931212.7060088534,-0.024494022285962536
2023-02-01,elastic_net_top20_equal_weight,2002961.8911019457,-0.009671607670754478
2023-02-01,momentum_3m_top20_equal_weight,1600950.0369730801,-0.12623697855380367
2023-02-01,ridge_top20_equal_weight,1991039.5784404061,0.0
2023-02-01,spy_buy_and_hold,1331370.5434006692,-0.12611315280641489
2023-02-01,universe_equal_weight,1650037.311056727,-0.04611670802158252
2023-02-02,elastic_net_score_weighted,1967144.703467254,-0.00634383188859533
2023-02-02,elastic_net_top20_equal_weight,2044338.9505233222,0.0
2023-02-02,momentum_3m_top20_equal_weight,1619042.898359028,-0.11636229610519788
2023-02-02,ridge_top20_equal_weight,2023880.985880301,0.0
2023-02-02,spy_buy_and_hold,1350751.383270135,-0.11339193020355454
2023-02-02,universe_equal_weight,1665081.3270116858,-0.03741979228062775
2023-02-03,elastic_net_score_weighted,1945536.21976451,-0.017258841382773005
2023-02-03,elastic_net_top20_equal_weight,2017059.7496790378,-0.013343775912160405
2023-02-03,momentum_3m_top20_equal_weight,1607233.8563659135,-0.12280740930298228
2023-02-03,ridge_top20_equal_weight,2011370.6792764675,-0.006181344995635718
2023-02-03,spy_buy_and_hold,1336394.1827090909,-0.12281572945689356
2023-02-03,universe_equal_weight,1650417.9519895588,-0.04589666025439676
2023-02-06,elastic_net_score_weighted,1940043.2661978267,-0.020033475695675373
2023-02-06,elastic_net_top20_equal_weight,2010325.7303670137,-0.016637759676594532
2023-02-06,momentum_3m_top20_equal_weight,1601193.8315886704,-0.1261039208599276
2023-02-06,ridge_top20_equal_weight,2007642.571657477,-0.008023403715985422
2023-02-06,spy_buy_and_hold,1328227.083879123,-0.12817646113494985
2023-02-06,universe_equal_weight,1646870.4532492845,-0.047947462229592674
2023-02-07,elastic_net_score_weighted,1960014.0267974397,-0.009945722915361443
2023-02-07,elastic_net_top20_equal_weight,2031628.013429886,-0.006217627018348604
2023-02-07,momentum_3m_top20_equal_weight,1614265.7050086753,-0.11896958227868071
2023-02-07,ridge_top20_equal_weight,2027855.9263205286,0.0
2023-02-07,spy_buy_and_hold,1345598.4473377601,-0.11677422145076177
2023-02-07,universe_equal_weight,1661950.6726423206,-0.0392296173529979
2023-02-08,elastic_net_score_weighted,1938476.4438788584,-0.020824918571653583
2023-02-08,elastic_net_top20_equal_weight,2007040.9554410288,-0.018244525973907466
2023-02-08,momentum_3m_top20_equal_weight,1599947.782492581,-0.12678398681946734
2023-02-08,ridge_top20_equal_weight,2008627.915275718,-0.00948194139200953
2023-02-08,spy_buy_and_hold,1330884.3880946056,-0.12643225610171327
2023-02-08,universe_equal_weight,1644721.2210773523,-0.04918992907906994
2023-02-09,elastic_net_score_weighted,1922298.512765386,-0.028996814116424297
2023-02-09,elastic_net_top20_equal_weight,1987582.4267759111,-0.027762775704528897
2023-02-09,momentum_3m_top20_equal_weight,1585049.7671432153,-0.13491499316231714
2023-02-09,ridge_top20_equal_weight,1993543.810513756,-0.01692039131647316
2023-02-09,spy_buy_and_hold,1319346.7848714304,-0.13400532413664046
2023-02-09,universe_equal_weight,1631009.9134050743,-0.057116408809025465
2023-02-10,elastic_net_score_weighted,1918825.0152197704,-0.030751368448414862
2023-02-10,elastic_net_top20_equal_weight,1984410.1215297966,-0.029314526819627762
2023-02-10,momentum_3m_top20_equal_weight,1582900.7622661416,-0.13608787235974962
2023-02-10,ridge_top20_equal_weight,1991321.6304667676,-0.018016218696587205
2023-02-10,spy_buy_and_hold,1322425.699518299,-0.1319843818626304
2023-02-10,universe_equal_weight,1634880.1061420145,-0.05487905807533866
2023-02-13,elastic_net_score_weighted,1937443.4791852753,-0.021346696017619293
2023-02-13,elastic_net_top20_equal_weight,2002612.6156485714,-0.020410673515793176
2023-02-13,momentum_3m_top20_equal_weight,1603058.4545721575,-0.12508625099248438
2023-02-13,ridge_top20_equal_weight,2011260.971488405,-0.0081834979579809
2023-02-13,spy_buy_and_hold,1337949.5693765962,-0.12179480259489361
2023-02-13,universe_equal_weight,1651788.0477583322,-0.04510461061195181
2023-02-14,elastic_net_score_weighted,1946297.4012900498,-0.016874348713488474
2023-02-14,elastic_net_top20_equal_weight,2012590.5707084166,-0.015529900169821809
2023-02-14,momentum_3m_top20_equal_weight,1600984.1518252322,-0.12621835942415927
2023-02-14,ridge_top20_equal_weight,2019589.3942718431,-0.00407648883798406
2023-02-14,spy_buy_and_hold,1337333.9105719815,-0.12219890957651391
2023-02-14,universe_equal_weight,1651839.2970617719,-0.04507498349143213
2023-02-15,elastic_net_score_weighted,1945453.8971268306,-0.01730042469718862
2023-02-15,elastic_net_top20_equal_weight,2012767.7208351616,-0.015443246179934533
2023-02-15,momentum_3m_top20_equal_weight,1598556.612517384,-0.12754325653607357
2023-02-15,ridge_top20_equal_weight,2016799.7430142188,-0.005452154249622088
2023-02-15,spy_buy_and_hold,1341676.8290146152,-0.11934829873472819
2023-02-15,universe_equal_weight,1652880.0226221124,-0.04447334211223941
2023-02-16,elastic_net_score_weighted,1906680.9322623573,-0.036885661932478775
2023-02-16,elastic_net_top20_equal_weight,1971199.1017397335,-0.03577677212717878
2023-02-16,momentum_3m_top20_equal_weight,1574312.1375603552,-0.14077535323028567
2023-02-16,ridge_top20_equal_weight,1978901.2588543675,-0.024141097417599844
2023-02-16,spy_buy_and_hold,1323203.4445707013,-0.13147388448447128
2023-02-16,universe_equal_weight,1629234.187125745,-0.05814295264390068
2023-02-17,elastic_net_score_weighted,1902330.1912969144,-0.039083334827892835
2023-02-17,elastic_net_top20_equal_weight,1963929.5294294495,-0.03933272468016569
2023-02-17,momentum_3m_top20_equal_weight,1569753.3818335682,-0.1432634209937268
2023-02-17,ridge_top20_equal_weight,1979615.7126090073,-0.023788777637201997
2023-02-17,spy_buy_and_hold,1319897.7953640686,-0.133643651103863
2023-02-17,universe_equal_weight,1628866.8641683506,-0.058355301315940244
2023-02-21,elastic_net_score_weighted,1865818.4796343863,-0.057526354010889125
2023-02-21,elastic_net_top20_equal_weight,1924240.3350886228,-0.05874691934229204
2023-02-21,momentum_3m_top20_equal_weight,1539204.2454886467,-0.15993646203739265
2023-02-21,ridge_top20_equal_weight,1940983.287319701,-0.04283965042746152
2023-02-21,spy_buy_and_hold,1293419.3983379744,-0.15102357813512368
2023-02-21,universe_equal_weight,1597307.6348579684,-0.07659962909275264
2023-02-22,elastic_net_score_weighted,1860218.824579217,-0.060354886032482624
2023-02-22,elastic_net_top20_equal_weight,1918040.2002001235,-0.06177975051097473
2023-02-22,momentum_3m_top20_equal_weight,1532482.1549995847,-0.1636052299317753
2023-02-22,ridge_top20_equal_weight,1933940.1066919565,-0.04631286592385242
2023-02-22,spy_buy_and_hold,1291636.9667988075,-0.15219353302545968
2023-02-22,universe_equal_weight,1592357.6961057622,-0.07946117885311665
2023-02-23,elastic_net_score_weighted,1884118.350294835,-0.04828261137957923
2023-02-23,elastic_net_top20_equal_weight,1942533.513787275,-0.04979870716154311
2023-02-23,momentum_3m_top20_equal_weight,1551249.532360729,-0.15336241162452902
2023-02-23,ridge_top20_equal_weight,1961018.4781423586,-0.03295966311543841
2023-02-23,spy_buy_and_hold,1298507.892832971,-0.14768358504812307
2023-02-23,universe_equal_weight,1601917.9688641904,-0.0739344041614699
2023-02-24,elastic_net_score_weighted,1862274.3045458253,-0.05931660941579564
2023-02-24,elastic_net_top20_equal_weight,1918816.792227347,-0.061399876113422125
2023-02-24,momentum_3m_top20_equal_weight,1535766.3517144048,-0.16181278820761602
2023-02-24,ridge_top20_equal_weight,1941344.086351022,-0.04266172899495835
