month,strategy_name,monthly_return
2023-09-30,ridge_top20_equal_weight,-0.04626626250723609
2023-09-30,spy_buy_and_hold,-0.04743446902075965
2023-09-30,universe_equal_weight,-0.048920821571180606
2023-10-31,elastic_net_score_weighted,-0.010378692042456783
2023-10-31,elastic_net_top20_equal_weight,-0.00882492196121698
2023-10-31,momentum_3m_top20_equal_weight,-0.027552427660413437
2023-10-31,ridge_top20_equal_weight,-0.008824921961216536
2023-10-31,spy_buy_and_hold,-0.021708735131234724
2023-10-31,universe_equal_weight,-0.020601764081957463
2023-11-30,elastic_net_score_weighted,0.09270481603229386
2023-11-30,elastic_net_top20_equal_weight,0.09466566039147173
2023-11-30,momentum_3m_top20_equal_weight,0.04557393658948672
2023-11-30,ridge_top20_equal_weight,0.0939530105074251
2023-11-30,spy_buy_and_hold,0.0913437860298183
2023-11-30,universe_equal_weight,0.07625817356496212
2023-12-31,elastic_net_score_weighted,0.038581960687708694
2023-12-31,elastic_net_top20_equal_weight,0.0372318355550143
2023-12-31,momentum_3m_top20_equal_weight,0.0482865285853562
2023-12-31,ridge_top20_equal_weight,0.03782117048942202
2023-12-31,spy_buy_and_hold,0.0456554681421284
2023-12-31,universe_equal_weight,0.05111912232972271
2024-01-31,elastic_net_score_weighted,0.015251167344684236
2024-01-31,elastic_net_top20_equal_weight,0.012981918387509506
2024-01-31,momentum_3m_top20_equal_weight,0.0217241674792934
2024-01-31,ridge_top20_equal_weight,0.015351315456392456
2024-01-31,spy_buy_and_hold,0.015926387625107452
2024-01-31,universe_equal_weight,0.015462476120506885
2024-02-29,elastic_net_score_weighted,0.06126758801944576
2024-02-29,elastic_net_top20_equal_weight,0.06461010358571784
2024-02-29,momentum_3m_top20_equal_weight,0.08761754585356663
2024-02-29,ridge_top20_equal_weight,0.06478208521559625
2024-02-29,spy_buy_and_hold,0.05218683226061027
2024-02-29,universe_equal_weight,0.05162490834917621
2024-03-31,elastic_net_score_weighted,0.04239886562115358
2024-03-31,elastic_net_top20_equal_weight,0.04840260620055825
2024-03-31,momentum_3m_top20_equal_weight,0.0335906603940348
2024-03-31,ridge_top20_equal_weight,0.04840260620055847
2024-03-31,spy_buy_and_hold,0.032702147955057326
2024-03-31,universe_equal_weight,0.03429034356325089
2024-04-30,elastic_net_score_weighted,-0.023790518289191542
2024-04-30,elastic_net_top20_equal_weight,-0.019436274132081377
2024-04-30,momentum_3m_top20_equal_weight,-0.050869502874073214
2024-04-30,ridge_top20_equal_weight,-0.038146156210647986
2024-04-30,spy_buy_and_hold,-0.040319743765915184
2024-04-30,universe_equal_weight,-0.033299518489728896
2024-05-31,elastic_net_score_weighted,0.05852258403787558
2024-05-31,elastic_net_top20_equal_weight,0.05757527121444306
2024-05-31,momentum_3m_top20_equal_weight,0.06189539723481041
2024-05-31,ridge_top20_equal_weight,0.03480451564309073
2024-05-31,spy_buy_and_hold,0.05057953788934233
2024-05-31,universe_equal_weight,0.041653210947903974
2024-06-30,elastic_net_score_weighted,0.018913963620741825
2024-06-30,elastic_net_top20_equal_weight,0.017559832013742893
2024-06-30,momentum_3m_top20_equal_weight,-0.0019434584657261889
2024-06-30,ridge_top20_equal_weight,0.009501014720848744
2024-06-30,spy_buy_and_hold,0.035280338618985274
2024-06-30,universe_equal_weight,0.015057037885148228
2024-07-31,elastic_net_score_weighted,0.02310211546413421
2024-07-31,elastic_net_top20_equal_weight,0.025047552497042158
2024-07-31,momentum_3m_top20_equal_weight,0.012219703376440627
2024-07-31,ridge_top20_equal_weight,0.028668835195251763
2024-07-31,spy_buy_and_hold,0.01210900017427674
2024-07-31,universe_equal_weight,0.0278611164180409
2024-08-31,elastic_net_score_weighted,0.04058120592317449
2024-08-31,elastic_net_top20_equal_weight,0.04224379840518511
2024-08-31,momentum_3m_top20_equal_weight,0.03338953668787603
2024-08-31,ridge_top20_equal_weight,0.04104442228856198
2024-08-31,spy_buy_and_hold,0.0233657385156667
2024-08-31,universe_equal_weight,0.035652284655383504
2024-09-30,elastic_net_score_weighted,0.021875724884757863
2024-09-30,elastic_net_top20_equal_weight,0.027672138787923073
2024-09-30,momentum_3m_top20_equal_weight,0.027781408835832355
2024-09-30,ridge_top20_equal_weight,0.02169988700365555
2024-09-30,spy_buy_and_hold,0.02100455365794507
2024-09-30,universe_equal_weight,0.02038291939914294
2024-10-31,elastic_net_score_weighted,-0.0009763355227681014
2024-10-31,elastic_net_top20_equal_weight,0.0011184310304321876
2024-10-31,momentum_3m_top20_equal_weight,-0.02592702632448307
2024-10-31,ridge_top20_equal_weight,-0.004917201130549165
2024-10-31,spy_buy_and_hold,-0.008923538766049344
2024-10-31,universe_equal_weight,-0.010759630774891504
2024-11-30,elastic_net_score_weighted,0.079934185684843
2024-11-30,elastic_net_top20_equal_weight,0.08277649550762423
2024-11-30,momentum_3m_top20_equal_weight,0.06979275459570067
2024-11-30,ridge_top20_equal_weight,0.07780472546713768
2024-11-30,spy_buy_and_hold,0.05963352849401016
2024-11-30,universe_equal_weight,0.061463119210403816
2024-12-31,elastic_net_score_weighted,-0.025455259678094255
2024-12-31,elastic_net_top20_equal_weight,-0.029208215158116668
2024-12-31,momentum_3m_top20_equal_weight,-0.050670493077217826
2024-12-31,ridge_top20_equal_weight,-0.02495879474496776
2024-12-31,spy_buy_and_hold,-0.024060167942029476
2024-12-31,universe_equal_weight,-0.033656404231688364
2025-01-31,elastic_net_score_weighted,0.048862553741576775
2025-01-31,elastic_net_top20_equal_weight,0.0592838130973421
2025-01-31,momentum_3m_top20_equal_weight,0.0469239789859881
2025-01-31,ridge_top20_equal_weight,0.049494562573423995
2025-01-31,spy_buy_and_hold,0.02685634303853357
2025-01-31,universe_equal_weight,0.046475090742219116
2025-02-28,elastic_net_score_weighted,-0.014237903477386182
2025-02-28,elastic_net_top20_equal_weight,-0.014877956143910631
2025-02-28,momentum_3m_top20_equal_weight,-0.01695503587763436
2025-02-28,ridge_top20_equal_weight,-0.012689186772875116
2025-02-28,spy_buy_and_hold,-0.012694941488541445
2025-02-28,universe_equal_weight,0.0013370960647054453
2025-03-31,elastic_net_score_weighted,-0.07394139427274393
2025-03-31,elastic_net_top20_equal_weight,-0.07232346160944136
2025-03-31,momentum_3m_top20_equal_weight,-0.0627929709715257
2025-03-31,ridge_top20_equal_weight,-0.07153375668526196
2025-03-31,spy_buy_and_hold,-0.05571921225653598
2025-03-31,universe_equal_weight,-0.05224189809406654
2025-04-30,elastic_net_score_weighted,-0.010547412298694825
2025-04-30,elastic_net_top20_equal_weight,-0.003865371562966624
2025-04-30,momentum_3m_top20_equal_weight,-0.029211174414611185
2025-04-30,ridge_top20_equal_weight,-0.03519024223601508
2025-04-30,spy_buy_and_hold,-0.008670167189502864
2025-04-30,universe_equal_weight,-0.029227475689613258
2025-05-31,elastic_net_score_weighted,0.06433633305986364
2025-05-31,elastic_net_top20_equal_weight,0.07103755795117528
2025-05-31,momentum_3m_top20_equal_weight,0.025841609686958256
2025-05-31,ridge_top20_equal_weight,0.06713094325902147
2025-05-31,spy_buy_and_hold,0.0628449400459492
2025-05-31,universe_equal_weight,0.046442090663342706
2025-06-30,elastic_net_score_weighted,0.07169759699286238
2025-06-30,elastic_net_top20_equal_weight,0.07736582186037588
2025-06-30,momentum_3m_top20_equal_weight,0.020468305401557307
2025-06-30,ridge_top20_equal_weight,0.062974974354854
2025-06-30,spy_buy_and_hold,0.05138634041645651
2025-06-30,universe_equal_weight,0.04647972840378989
2025-07-31,elastic_net_score_weighted,0.011827408057296873
2025-07-31,elastic_net_top20_equal_weight,0.016567692303602
2025-07-31,momentum_3m_top20_equal_weight,0.024412263900664977
2025-07-31,ridge_top20_equal_weight,0.013306038915632534
2025-07-31,spy_buy_and_hold,0.023031446515753062
2025-07-31,universe_equal_weight,0.006909818882422147
2025-08-31,elastic_net_score_weighted,0.040393417274698695
2025-08-31,elastic_net_top20_equal_weight,0.039144336556071524
2025-08-31,momentum_3m_top20_equal_weight,0.01483711650307673
2025-08-31,ridge_top20_equal_weight,0.0389252537827236
2025-08-31,spy_buy_and_hold,0.02051948404438786
2025-08-31,universe_equal_weight,0.04121058409695988
2025-09-30,elastic_net_score_weighted,0.02832322476892757
2025-09-30,elastic_net_top20_equal_weight,0.022586094322338823
2025-09-30,momentum_3m_top20_equal_weight,0.0388605665416033
2025-09-30,ridge_top20_equal_weight,0.035312937220856044
2025-09-30,spy_buy_and_hold,0.03562043418530014
2025-09-30,universe_equal_weight,0.020774647986959494
2025-10-31,elastic_net_score_weighted,0.036828473985963894
2025-10-31,elastic_net_top20_equal_weight,0.04516980727821651
2025-10-31,momentum_3m_top20_equal_weight,0.04608876805935891
2025-10-31,ridge_top20_equal_weight,0.05239342575896444
