model_name,as_of_date,observations,valid_ranking,unique_predictions,prediction_mean,prediction_std,target_mean,rmse,mae,information_coefficient,top_mean_target,bottom_mean_target,top_bottom_spread,top_quintile_precision,quintile_monotonicity,predicted_top_count,actual_top_count
constant,2023-04-28,50,False,1,0.002380093340298277,4.336808689942018e-19,0.03419587329789863,0.11276415035720498,0.06989104613402204,,,,,,,0,10
elastic_net,2023-04-28,50,True,50,0.0023211398237803415,0.007190875357736671,0.03419587329789863,0.11019743404844447,0.06856874881692569,0.1950060024009604,0.0823200995417582,0.024663339403852413,0.057656760137905785,0.3,0.49999999999999994,10,10
equal_weight_composite,2023-04-28,50,True,50,0.007654976162466507,0.29175531435504043,0.03419587329789863,0.29390022963206713,0.2380884070459327,0.12364945978391356,0.08524223021734814,0.035959219220367586,0.049283010996980556,0.2,0.39999999999999997,10,10
momentum_3m,2023-04-28,50,True,50,-0.008609914281195348,0.862040413809002,0.03419587329789863,0.8457044663084416,0.6242424357244765,-0.018487394957983194,0.08019572812910176,0.06459759753984762,0.015598130589254147,0.4,0.09999999999999999,10,10
ridge,2023-04-28,50,True,50,0.002319763044263434,0.0072218143136640175,0.03419587329789863,0.11019300973696723,0.06856574412427258,0.19289315726290512,0.0823200995417582,0.024663339403852413,0.057656760137905785,0.3,0.49999999999999994,10,10
constant,2023-05-31,50,False,1,0.0025666102676933644,0.0,0.0016692056510490506,0.05381413238158877,0.0368182085126106,,,,,,,0,10
elastic_net,2023-05-31,50,True,50,0.0025775111775657744,0.005746949421940471,0.0016692056510490506,0.05264168221433237,0.03630630023870798,0.021656662665066023,0.015137490126325148,0.002176616079345295,0.012960874046979853,0.2,0.3,10,10
equal_weight_composite,2023-05-31,50,True,50,0.008372601195280216,0.25913674944334186,0.0016692056510490506,0.2705508359229812,0.21542902530940336,-0.14487394957983193,-0.013458541847486061,-0.006324775763731217,-0.007133766083754845,0.1,-0.39999999999999997,10,10
momentum_3m,2023-05-31,50,True,50,-0.002874705224287642,0.7733928786484301,0.0016692056510490506,0.7650656659059106,0.5009299411101488,0.2805762304921969,0.004841921854239517,-0.013440794077822105,0.01828271593206162,0.1,0.7,10,10
ridge,2023-05-31,50,True,50,0.0025754722011601876,0.005813770255362424,0.0016692056510490506,0.05263618234291891,0.03629300573719158,0.021080432172869146,0.015137490126325148,0.002176616079345295,0.012960874046979853,0.2,0.3,10,10
constant,2023-06-30,50,False,1,0.0025586686339177504,4.336808689942018e-19,0.010534080890799935,0.05951301300658401,0.045077942809627077,,,,,,,0,10
elastic_net,2023-06-30,50,True,50,0.0025776559191344663,0.005389632384577133,0.010534080890799935,0.05794528830619405,0.04409357736210044,0.29968787515006,0.04332834686111997,-0.018245515558295667,0.061573862419415634,0.5,0.9999999999999999,10,10
equal_weight_composite,2023-06-30,50,True,50,0.009458607237978586,0.2516010571615932,0.010534080890799935,0.23979105181656485,0.18856296287650473,0.34818727490996393,0.03540561596433561,-0.026938445627196307,0.06234406159153192,0.4,0.9999999999999999,10,10
momentum_3m,2023-06-30,50,True,50,-0.013096993000109304,0.8867636564605959,0.010534080890799935,0.8888704718684338,0.6513254350146512,0.005714285714285714,0.01175717501533905,0.018253395816024774,-0.006496220800685725,0.2,0.0,10,10
ridge,2023-06-30,50,True,50,0.0025652081751584115,0.006152681629797377,0.010534080890799935,0.057995178253537456,0.04449984243034282,0.23755102040816325,0.04501682399820548,-0.004866769596757281,0.04988359359496276,0.5,0.8999999999999998,10,10
constant,2023-07-31,50,False,1,0.0025586686339177504,4.336808689942018e-19,0.0036361760228942174,0.053588847052748384,0.0362314853545042,,,,,,,0,10
elastic_net,2023-07-31,50,True,50,0.002602174954112361,0.006329778534287084,0.0036361760228942174,0.05466384395095312,0.03735460014275927,-0.13767106842737095,-0.00828907858195228,0.023147391921247495,-0.031436470503199775,0.2,-0.3,10,10
equal_weight_composite,2023-07-31,50,True,50,0.008335882640503688,0.2789960785683189,0.0036361760228942174,0.28548430523224805,0.23065307489921705,-0.13997599039615843,-0.019255048131760422,-0.005282677934916891,-0.013972370196843532,0.1,-0.09999999999999999,10,10
momentum_3m,2023-07-31,50,True,50,-0.013025700746535182,0.8627076739758057,0.0036361760228942174,0.8532723329329376,0.605836481364944,0.11750300120048018,0.03452690240505796,-0.010351816130200597,0.04487871853525856,0.3,0.3,10,10
ridge,2023-07-31,50,True,50,0.0026176577155728378,0.0077373691954069285,0.0036361760228942174,0.0540950805300071,0.03710842894723924,-0.020792316926770707,-0.0013158451066954458,0.0066530648999451715,-0.007968910006640618,0.1,0.19999999999999998,10,10
constant,2023-08-31,50,False,1,0.0026373896743165214,4.336808689942018e-19,-0.0026622988573314532,0.05099418094121295,0.03696253166771266,,,,,,,0,10
elastic_net,2023-08-31,50,True,50,0.002641063662260128,0.007951976015997161,-0.0026622988573314532,0.05130429762766721,0.03643751258926979,0.06103241296518607,0.009057175316245747,0.0074466694926689225,0.0016105058235768247,0.1,0.3,10,10
equal_weight_composite,2023-08-31,50,True,50,0.005100548492822755,0.3489660220683454,-0.0026622988573314532,0.35308038399401037,0.2929359322801524,-0.0114765906362545,0.000370510705165894,0.007476115600074084,-0.007105604894908191,0.0,-0.09999999999999999,10,10
momentum_3m,2023-08-31,50,True,50,-0.012382663194648067,0.9145666570379614,-0.0026622988573314532,0.913553563927068,0.7338656826433585,0.031260504201680674,-0.0036719446709025825,0.015441029272689843,-0.019112973943592425,0.2,-0.3,10,10
